index,question,options,gold,explanation,pred_noexp,prob_noexp,pred_exp,prob_exp,is_correct_noexp,is_correct_exp,sufficiency,usefulness,probs_noexp,probs_exp
1674,هسته داخلی زمین به دلیل چه چیزی جامد است؟,"['نرخ چرخش.', 'دماهای شدید.', 'مقدار فشار.', 'میدان مغناطیسی.']",C,هسته داخلی زمین به دلیل فشار بسیار زیاد در عمق، جامد است. فشار بالا باعث می‌شود که مواد با وجود دماهای بالا، جامد بمانند.,C,0.926504909992218,C,0.9860490560531616,True,True,True,True,[0.05876855 0.01175445 0.9265049  0.00297199],[1.0954015e-02 2.7696087e-03 9.8604906e-01 2.2734333e-04]
1675,تلویزیون برخی مزایا را ارائه می‌دهد. یکی از روش‌هایی که تلویزیون به مردم کمک کرده است چیست؟,"['تولید تلویزیون از بسیاری مواد شیمیایی سمی استفاده می\u200cکند.', 'تبلیغات تلویزیون بسیاری از اسباب\u200cبازی\u200cهای محبوبی را که کودکان می\u200cخواهند نشان می\u200cدهد.', 'تلویزیون اطلاعاتی درباره شرایط فعلی آب و هوا ارائه می\u200cدهد.', 'برق مورد استفاده برای کارکرد تلویزیون\u200cها یکی از کاربردهای منابع طبیعی است.']",C,تلویزیون اطلاعات آب و هوا را ارائه می‌دهد که به افراد در برنامه‌ریزی فعالیت‌ها و آگاهی از خطرات جوی کمک می‌کند.,B,0.6248224973678589,C,0.9851961135864258,False,True,True,True,[0.03470357 0.6248225  0.3344434  0.00603058],[1.2305277e-02 2.4230527e-03 9.8519611e-01 7.5492520e-05]
1676,فسیل‌های انتقالی بهترین حمایت را از چه چیزی می‌کنند؟,"['نظریه\u200cی تکامل زیستی', 'قانون سوپرامد', 'نظریه\u200cی تکامل زمین\u200cشناختی', 'نظریه\u200cی حرکت قاره\u200cها']",A,فسیل‌های انتقالی بهترین شواهد را برای نظریه تکامل زیستی ارائه می‌دهند، زیرا مراحل تحول گونه‌ها و تغییرات تدریجی موجودات را نشان می‌دهند و درک ما را از تکامل در طول زمان بهبود می,A,0.5521286129951477,A,0.998862624168396,True,True,True,True,[0.5521286  0.17924991 0.0078144  0.2608071 ],[9.9886262e-01 9.1173471e-04 1.0229380e-04 1.2338988e-04]
1677,بر اساس موقعیت آن در جدول تناوبی عناصر، فسفر (عدد اتمی ۱۵) چند الکترون ظرفیت دارد؟,"['۳', '۵', '۸', '۱۵']",B,فسفر در گروه ۱۵ جدول تناوبی است و دارای ۵ الکترون ظرفیت می‌باشد که در واکنش‌های شیمیایی نقش دارند.,C,0.5815682411193848,B,0.9976536631584167,False,True,True,True,[0.14704348 0.02895458 0.58156824 0.24243371],[4.9461832e-04 9.9765366e-01 9.8366605e-04 8.6808228e-04]
1678,تصفیه آب شور نمک را از آب خارج می‌کند. حذف نمک از آب می‌تواند خطرناک باشد زیرا این فرایند هزینه‌بر و کند است. گاهی اوقات تکنولوژی آن کار نمی‌کند. آب‌های سطحی و زیرزمینی یک جامعه ساحلی در حال کاهش بود. این جامعه تصمیم گرفت یک کارخانه بزرگ‌مقیاس برای حذف نمک از آب خلیج بسازد. طرح ساخت کارخانه تصفیه نمک پذیرفته شد زیرا جامعه,"['به منابع بیشتری نیاز داشت.', 'به تکنولوژی پیشرفته دسترسی داشت.', 'منابع مالی نامحدودی داشت.', 'به کاهش فشارهای اجتماعی نیاز داشت.']",A,این جامعه به دلیل کاهش منابع آبی، تصمیم به ساخت کارخانه نمک‌زدایی گرفت. برای این پروژه، دسترسی به فناوری پیشرفته ضروری است. بنابراین، گزینه B منطقی‌ترین پاسخ است.,B,0.9624918103218079,B,0.9951666593551636,False,False,False,False,[3.3192970e-02 9.6249181e-01 8.7084877e-04 3.4442737e-03],[4.5659784e-03 9.9516666e-01 1.2952684e-04 1.3788060e-04]
1679,حرارت به یک ماده اعمال شد. ابتدا این ماده منبسط شد و سپس ذوب شد. این ماده در ابتدا چه حالتی از ماده داشت؟,"['گاز', 'جامد', 'مایع', 'پلاسما']",B,این ماده ابتدا منبسط و سپس ذوب شد، که نشان می‌دهد در حالت جامد بوده است. جامدات با افزایش دما منبسط و سپس به م,B,0.5573813915252686,B,0.9884430766105652,True,True,True,True,[0.3380689  0.5573814  0.08547721 0.01907254],[9.6525755e-03 9.8844308e-01 1.4802705e-03 4.2410460e-04]
1680,عناصر کربن، هیدروژن و اکسیژن جزئی از ترکیبات متفاوتی هستند. کدام یک توضیح می‌دهد که چرا این سه عنصر می‌توانند ترکیبات متفاوت زیادی بسازند؟,"['آنها می\u200cتوانند جامد، مایع یا گاز باشند.', 'آنها در اندازه\u200cها و شکل\u200cهای مختلف وجود دارند.', 'آنها در تعداد و نسبت\u200cهای مختلف ترکیب می\u200cشوند.', 'آنها می\u200cتوانند پروتون، نوترون یا الکترون باشند.']",C,کربن، هیدروژن و اکسیژن می‌توانند در نسبت‌ها و تعدادهای مختلف ترکیب شوند، که این امر منجر به ایجاد ترکیبات متنوعی می‌شود. به عنوان مثال، ترکیب‌های مختلف این عناصر می‌تواند به مواد متفاوتی مانند آب یا الکل منجر شود. این تنوع در ترکی,C,0.9945245981216431,C,0.9949960708618164,True,True,True,True,[5.1630246e-03 1.6596516e-04 9.9452460e-01 1.4646375e-04],[4.6438850e-03 2.2409199e-04 9.9499607e-01 1.3591866e-04]
1681,به مرجان‌های فسیل‌شده، ماهی‌ها و دیگر موجودات دریایی گرمابی در مناطق کوهستانی نیو انگلند برخورد شده است. کدام یک از گزینه‌های زیر بهترین توضیح درباره اینکه چگونه این ممکن است رخ داده باشد، ارائه می‌دهد؟,"['آب و هوای این منطقه و زمین\u200cشناسی آن در طول زمان تغییر کرده است.', 'این موجودات در یک زمان بهتر به آب و هوای سرد سازگار بودند.', 'فرایند فسیل\u200cشدن به شدت ماده اصلی را تغییر داده است.', 'لاشه\u200cخواران بقایای این موجودات را به مناطق بالاتر حمل کرده\u200cاند.']",A,تغییرات اقلیمی و زمین‌شناسی در طول زمان می‌تواند وجود مرجان‌های فسیل‌شده و موجودات دریایی گرمابی در نیوانگلند را توضیح دهد. این منطقه در گذشته ممکن است آب و هوای گرم‌تری داشته و با تغییرات جغرافیایی,A,0.9743790030479431,A,0.9969465136528015,True,True,True,True,[9.7437900e-01 1.7872535e-02 2.9805274e-04 7.4503813e-03],[9.9694651e-01 2.8029536e-03 8.7328684e-05 1.6315145e-04]
1682,واحد اندازه‌گیری که برای توصیف نقطه ذوب یک ماده استفاده می‌شود چیست؟,"['لیتر', 'گرم', 'درجه', 'سانتیمتر']",C,نقطه ذوب دما را نشان می‌دهد، بنابراین واحد آن درجه (سانتی‌گراد یا کلوین) است که حالت مایع ماده را مشخص می‌کند,C,0.992392897605896,C,0.9978277087211609,True,True,True,True,[5.8722408e-03 1.4847349e-03 9.9239290e-01 2.5007018e-04],[2.01870385e-03 1.10383524e-04 9.97827709e-01 4.32268062e-05]
1683,بریانا فکر می‌کند که دانه‌های کدو تنبل بزرگتر سریع‌تر از دانه‌های کوچک‌تر جوانه می‌زنند. او با کاشت چهار دانه از هر اندازه در یک ظرف واحد این موضوع را بررسی می‌کند. چه اصطلاحی برای توصیف آنچه که بریانا فکر می‌کند رخ خواهد داد، استفاده می‌شود؟,"['آزمایش', 'نتیجه', 'متغیر', 'فرضیه']",D,بریانا نظری دارد که دانه‌های بزرگتر سریع‌تر جوانه می‌زنند. این نظریه که او آزمایش می‌کند، فرضیه نامیده می‌شود و پیش‌بینی محقق قبل از آز,D,0.9651280045509338,D,0.8921680450439453,True,True,True,False,[3.3154123e-02 1.4566904e-03 2.6117018e-04 9.6512800e-01],[1.05725065e-01 1.81910023e-03 2.87823437e-04 8.92168045e-01]
1684,سوالی: یک میله فلزی ضربه می‌خورد و شروع به لرزش می‌کند. کدام یک از این موارد ممکن است بعداً اتفاق بیفتد؟,"['الف) میله فلزی به مایع تبدیل می\u200cشود.', 'ب) میله فلزی سنگین\u200cتر می\u200cشود.', 'ج) میله فلزی فلزات دیگر را جذب می\u200cکند.', 'د) میله فلزی صدا تولید می\u200cکند.']",D,زمانی که میله فلزی لرزش می‌کند، امواج صوتی تولید می‌شود که به صدا تبدیل می‌شود. بنابراین، تولید صدا منطقی‌ترین پاسخ است.,D,0.4830962121486664,D,0.8706681132316589,True,True,True,True,[0.4263309  0.03965495 0.05091796 0.4830962 ],[0.11691514 0.00582086 0.0065959  0.8706681 ]
1685,کدام یک از موارد زیر بهترین توضیح را درباره رفتار آموخته‌شده ارائه می‌دهد؟,"['جغدها در جستجوی غذا در شب', 'پروانه\u200cهای مونوارک که به سمت جنوب مهاجرت می\u200cکنند', 'گربه\u200cها در حال پنجه\u200cکشیدن روی جایی که قرار است بخوابند', 'ماهی\u200cها به سمت بالای آکواریوم شنا می\u200cکنند تا غذا بگیرند']",D,رفتار آموخته‌شده به رفتارهایی گفته می‌شود که از تجربه شکل می‌گیرند. ماهی‌ها با شنا به سمت بالا برای غذا، نشان‌دهنده یادگیری از تجربه‌اند، در حالی که سایر گزینه‌ها بیشتر,C,0.4285537004470825,D,0.7493054866790771,False,True,True,True,[0.29454038 0.20243444 0.4285537  0.07447147],[0.16719265 0.07897621 0.0045257  0.7493055 ]
1686,تخریب قابل توجهی از زیستگاه جنگلی موجب افزایش کدام گاز در جو خواهد شد؟,"['CO_{2}', 'NO_{2}', 'O_{2}', 'N_{2}']",A,تخریب زیستگاه جنگلی باعث کاهش درختان و گیاهان می‌شود که CO₂ را جذب می‌کنند. کاهش این گیاهان منجر به افزایش CO₂ در جو می‌شود. بنابراین، پاسخ صحیح CO₂ است.,A,0.9368780851364136,A,0.9998680353164673,True,True,True,True,[0.9368781  0.06024458 0.00108631 0.00179102],[9.9986804e-01 4.8558119e-05 4.5616132e-05 3.7817099e-05]
1687,سؤال: گیاهان سرخس در کجا بیشتر احتمال دارد که رشد کنند؟,"['الف) در یک بیابان', 'ب) در کنار یک رودخانه', 'ج) در کف اقیانوس', 'د) در وسط دشتی']",B,گیاهان سرخس در محیط‌های مرطوب و سایه‌دار رشد می‌کنند. نواحی نزدیک رودخانه‌ها به دلیل رطوبت و خاک حاصلخیز، بهترین شرایط را,B,0.5768564343452454,B,0.9798208475112915,True,True,True,True,[0.30876902 0.57685643 0.07806903 0.03630547],[0.01766782 0.97982085 0.00145026 0.00106103]
1688,تونیا یک توستر را به برق وصل کرد. او دو برش نان را در توستر قرار داد، اهرم را پایین فشار داد و کویل‌های حرارتی درخشیدند. او متوجه شد که فقط یک نوع انرژی نان را تست کرد. کدام نوع انرژی در این فرآیند هدر رفت؟,"['انرژی حرارتی فرابنفش', 'انرژی نور مرئی', 'انرژی شیمیایی', 'انرژی الکتریکی']",B,در این فرآیند، انرژی الکتریکی به انرژی حرارتی تبدیل می‌شود تا نان را تست کند. بخشی از انرژی الکتریکی به صورت گرما و نور هدر می‌رود، بنابراین انرژی الکتریکی هدر رفته است.,A,0.8964556455612183,D,0.850965678691864,False,False,False,False,[0.89645565 0.0068245  0.00251059 0.09420932],[1.4672488e-01 1.6299662e-03 6.7947101e-04 8.5096568e-01]
1689,سوالی: یک دانش‌آموز مقداری پودر زرد گوگرد را با مقداری براده آهن مخلوط کرد. او توانست با استفاده از یک آهن‌ربا، آهن را از گوگرد جدا کند. سپس او آهن و گوگرد را در یک لوله آزمایش دوباره مخلوط کرده و آن را گرم کرد. پس از اینکه خنک شد، او ماده را از لوله آزمایش خارج کرد اما نتوانست آهن را با استفاده از آهن‌ربا از گوگرد جدا کند. چه نوع تغییری در ماده هنگام گرم شدن اتفاق افتاده است؟,"['الف) تغییر فیزیکی زیرا آهن با گوگرد واکنش نشان داد', 'ب) تغییر شیمیایی زیرا یک ماده جدید تشکیل شد', 'ج) تغییر فیزیکی زیرا یک ترکیب تشکیل شد', 'د) تغییر شیمیایی زیرا باید از آهن\u200cربا استفاده شود']",B,زمانی که آهن و گوگرد گرم می‌شوند، واکنش شیمیایی رخ داده و ترکیب جدیدی ایجاد می‌شود که خواص متفاوتی دارد و نمی‌توان آن را با آهن‌ربا جدا کرد.,C,0.47038957476615906,B,0.9609634876251221,False,True,True,True,[0.2517814  0.19608754 0.47038957 0.08174145],[0.02540952 0.9609635  0.01059226 0.00303473]
1690,pH آب خالص چه مقدار است؟,"['۱.۶', '۲.۳', '۷.۰', '۱۱.۲']",C,آب خالص در دمای اتاق pH برابر با 7.0 دارد که نشان‌دهنده حالت خنثی و تعادل غلظت یون‌های هیدروژن و هیدروکسیل است.,C,0.9916858077049255,C,0.9973639845848083,True,True,True,True,[6.6299275e-03 4.9551576e-04 9.9168581e-01 1.1886805e-03],[2.2509804e-03 9.8901168e-05 9.9736398e-01 2.8618000e-04]
1691,کدام یک از موارد زیر احتمالاً یک رفتار آموخته شده است؟,"['استفاده از چنگال برای خوردن', 'پرش در برابر صدای بلند', 'تنگ کردن چشم\u200cها در نور شدید', 'عطسه کردن هنگام بو کردن یک گل']",A,استفاده از چنگال برای غذا خوردن یک رفتار آموخته شده است که از طریق آموزش و فرهنگ شکل می‌گیرد و به طور طبیعی وجود ندارد.,A,0.6738329529762268,A,0.9920290112495422,True,True,True,True,[0.67383295 0.10333563 0.00406985 0.21876153],[9.9202901e-01 5.2362820e-03 5.5190007e-04 2.1828071e-03]
1692,کمیسیون حفاظت از ماهی و حیات وحش فلوریدا (FWC) به توسعه بیش از 300 صخره مصنوعی در اقیانوس اطلس و خلیج مکزیک کمک کرده است. کدام یک از نتایج منفی غیرمنتظره تأسیس این صخره‌ها است؟,"['این باعث افزایش فرصت\u200cهای تفریحی و غواصی شد.', 'این باعث افزایش مطالعه بر روی مرجان\u200cها و دیگر ارگانیسم\u200cها شد.', 'این باعث افزایش صید بی\u200cرویه و تخریب اکوسیستم\u200cها شد.', 'این باعث افزایش تعداد ماهی\u200cها و دیگر ارگانیسم\u200cهای آبی شد.']",C,ایجاد صخره‌های مصنوعی برای بهبود زیستگاه‌های دریایی و تنوع زیستی است، اما ممکن است به افزایش صید بی‌رویه و تخریب اکوسیستم‌ها منجر شود. این صخره‌ها می‌توانند نقاط جذب برای ماهی‌ها باشند و فشار بیشتری بر جمعیت‌های دریایی وارد,C,0.9673457145690918,C,0.9865923523902893,True,True,True,True,[0.02909742 0.00166742 0.9673457  0.00188943],[1.2322716e-02 5.0861930e-04 9.8659235e-01 5.7634118e-04]
1693,کدام ماده بیشتر می‌تواند یک غذای اسیدی را خنثی کند؟,"['لبنیات (pH 5-7)', 'آب (pH 6-7)', 'میوه\u200cهای Citrus (pH 2-3)', 'جوش شیرین (pH 8-9)']",D,جوش شیرین با pH بین 8 تا 9 خاصیت قلیایی دارد و به طور مؤثری اسیدها را خنثی می‌کند. این ماده pH غذاهای اسیدی را افزایش داده و طعم آن‌ها را متعادل می‌کند,A,0.6209244132041931,D,0.8320639133453369,False,True,True,True,[0.6209244  0.06595824 0.08469206 0.22842534],[0.09937587 0.06027451 0.00828573 0.8320639 ]
1694,تغییرات انرژی شکل می‌گیرد یا از طریق عمل نیروها منتقل می‌شود. مثالی از تبدیل انرژی جنبشی به انرژی پتانسیل چیست؟,"['یک سنگ بزرگ نشسته بر لبه\u200cی صخره', 'یک فرد در حال دویدن در اطراف پیست', 'یک خودرو که به سمت بالا تپه می\u200cرود و پارک می\u200cشود', 'یک کش لاستیکی که کشیده می\u200cشود و پاره می\u200cشود']",C,در گزینه C، وقتی خودرو به بالای تپه می‌رود، انرژی جنبشی‌اش به انرژی پتانسیل تبدیل می‌شود و در بالای تپه به حداکثر می‌رسد. این تغییر واضح,A,0.671897292137146,C,0.9482086896896362,False,True,True,True,[0.6718973  0.00954674 0.16921993 0.14933605],[0.02566683 0.0226509  0.9482087  0.00347363]
1695,تمام کهکشان‌ها در جهان,"['از ستاره\u200cهای بسیاری تشکیل شده\u200cاند.', 'دارای چرخش ساعت\u200cگرد هستند.', 'شکل نامنظمی دارند.', 'تعداد ستاره\u200cهای یکسانی دارند.']",A,همه کهکشان‌ها از ستاره‌های زیادی تشکیل شده‌اند. بنابراین گزینه A صحیح‌ترین گزینه است.,A,0.9607251286506653,A,0.9991723299026489,True,True,True,True,[0.9607251  0.01988088 0.01754482 0.00184921],[9.99172330e-01 4.90317703e-04 1.12877555e-04 2.24483811e-04]
1696,یک تأثیر منفی احتمالی ساخت سد بر روی یک رودخانه این است که سد,"['جریان رسوب را از حرکت به سمت پایین جلوگیری می\u200cکند.', 'مقدار آب موجود برای مزارع را افزایش می\u200cدهد.', 'از سیلاب\u200cهای فصلی در پایین\u200cدست جلوگیری می\u200cکند.', 'نرخ از دست رفتن آب از یک دریاچه را افزایش می\u200cدهد.']",A,ساخت سد مانع از حرکت رسوبات به پایین‌دست می‌شود، که می‌تواند کیفیت خاک و اکوسیستم‌های طبیعی را تحت تأثیر قرار دهد، زیرا رسوبات برای حیات آبزیان و,A,0.8209092617034912,A,0.9846343398094177,True,True,True,True,[0.82090926 0.031768   0.14237429 0.0049485 ],[0.98463434 0.00455976 0.00965302 0.00115289]
1697,کدام یک تغییر شیمیایی است؟,"['سرخ کردن یک تخم\u200cمرغ', 'جوشاندن آب', 'شکستن یک لیوان شیشه\u200cای', 'خرد کردن یک تکه نان']",A,سرخ کردن تخم‌مرغ یک تغییر شیمیایی است زیرا حرارت باعث تغییر ساختار پروتئین‌ها و ایجاد طعم و بافت جدیدی می‌شود که قابل بازگشت نیست. سایر گزینه‌ها تغییرات فیزیکی هستند که ترکیب شیمیایی را تغییر نمی,A,0.9309260249137878,A,0.9926530122756958,True,True,True,True,[0.930926   0.03602549 0.01958672 0.01346174],[0.992653   0.00320289 0.00194265 0.00220131]
1698,کدام مورد بهترین توصیف کنندهٔ تغییر شکل انرژی در یک چراغ قوه است؟,"['انرژی شیمیایی به انرژی صوتی', 'انرژی شیمیایی به انرژی تابشی', 'انرژی الکتریکی به انرژی هسته\u200cای', 'انرژی الکتریکی به انرژی مکانیکی']",B,چراغ قوه انرژی شیمیایی باتری را به انرژی الکتریکی و سپس به انرژی تابشی (نور) تبدیل می‌کند. بنابراین، بهترین توصیف تبدیل انرژی،,B,0.8270458579063416,B,0.9990511536598206,True,True,True,True,[0.05991101 0.82704586 0.00111459 0.11192849],[7.6118298e-04 9.9905115e-01 9.3796152e-05 9.3796152e-05]
1699,کرم شب‌پره کاکتوس به‌طور عمدی در سال ۱۹۲۶ به استرالیا معرفی شد تا به‌عنوان کنترل زیستی برای یک کاکتوس خاردار مهاجم عمل کند. تا اوایل دهه ۱۹۹۰، این کرم شب‌پره نیز از آمریکای جنوبی به جزایر فلوریدا مهاجرت کرده و به زودی بیشتر کاکتوس‌های سیمافور در منطقه را از بین برد. از آن زمان، این کرم شب‌پره به خوردن دیگر گیاهان در جزایر عادت کرده و به رشد خود ادامه داده است. کدام روش احتمالاً جمعیت کرم شب‌پره کاکتوس را کاهش خواهد داد؟,"['آزاد کردن کرم\u200cهای شب\u200cپره عقیم برای محدود کردن تولید مثل.', 'استفاده از سموم الحاقی به\u200cطور گسترده.', 'معرفی یک شکارچی برای کاکتوس\u200cها.', 'متوقف کردن واردات تمام انواع گیاهان.']",A,استفاده از مگس‌های عقیم می‌تواند جمعیت کرم شب‌پره کاکتوس را کاهش دهد، زیرا تولید مثل آن‌ها را محدود کرده و از افزایش جمعیت و آسیب به گیاهان دیگر جلوگیری می,A,0.9326299428939819,A,0.9643073678016663,True,True,True,True,[0.93262994 0.02197623 0.03623268 0.00916106],[0.96430737 0.00829415 0.02554779 0.00185068]
1700,سوالی: یک دانش‌آموز در دور یک پیست دایره‌ای دوید. کدام بیان بهترین توصیف را از حرکت دانش‌آموز در حین دویدن ارائه می‌دهد؟,"['الف) سرعت ثابت بود.', 'ب) سرعت تغییر ناپذیر بود.', 'ج) سرعت همواره در حال تغییر بود.', 'د) شتاب همواره در حال تغییر بود.']",D,"حرکت در پیست دایره‌ای به معنای تغییر جهت است، حتی با سرعت ثابت. از آنجا که سرعت و جهت ترکیب می‌شوند، تغییر در جهت به معنای تغییر در سرعت است. بنابراین، گزینه درست ""سرعت همواره در حال تغییر است",D,0.7706573605537415,C,0.8628324270248413,True,False,False,False,[0.08059458 0.01587001 0.13287799 0.77065736],[0.04229189 0.00393376 0.8628324  0.09094187]
1701,بهترین ظرف برای نگهداری یک مایع ناشناخته چیست؟,"['ظرف پلاستیکی ماست.', 'شیشهٔ شفاف با برچسب مشخص.', 'ظرف کاغذی آب\u200cپرتقال.', 'بطری پلاستیکی سبز نوشابه.']",B,بهترین گزینه، شیشهٔ شفاف با برچسب مشخص است. این ظرف به شفافیت و عدم واکنش شیمیایی کمک کرده و امکان شناسایی مایع و جلوگیری از نشت را فراهم,B,0.9825224876403809,B,0.9966807961463928,True,True,True,True,[1.5726663e-02 9.8252249e-01 2.8804390e-04 1.4628075e-03],[3.0269499e-03 9.9668080e-01 1.5070297e-04 1.4157234e-04]
1702,کدام مورد می‌تواند در تحقیق علمی دیگری دوباره مورد استفاده قرار گیرد؟,"['دستکش\u200cهای لاتکس', 'یک لوله آزمایش شیشه\u200cای', 'مخلوطی از آب و شکر', 'یک حوله کاغذی که برای تمیز کردن استفاده شده است']",B,لوله آزمایش شیشه‌ای (گزینه B) به دلیل قابلیت شستشو و ضدعفونی، می‌تواند در تحقیقات علمی مختلف دوباره استفاده شود، در حالی که سایر گزینه‌ها یا یکبار مصرف هستند,A,0.70830899477005,B,0.9985999464988708,False,True,True,True,[0.708309   0.10819922 0.00370237 0.1797895 ],[1.0198295e-03 9.9859995e-01 1.3801892e-04 2.4223074e-04]
1703,سه دانه یکسان در گلدان‌های خاک یکسان کاشته و رشد می‌کنند. همه سه گلدان مقدار یکسانی از نور خورشید دریافت می‌کنند. گیاهان هر روز یک بار آبیاری می‌شوند. گیاه A 10 میلی‌لیتر آب دریافت می‌کند. گیاه B 20 میلی‌لیتر آب دریافت می‌کند. گیاه C 30 میلی‌لیتر آب دریافت می‌کند. ارتفاع هر گیاه بعد از ده روز اندازه‌گیری و ثبت می‌شود. کدام سوال می‌تواند از این آزمایش پاسخ داده شود؟,"['یک گیاه به چه مقدار فضا برای رشد نیاز دارد؟', 'یک گیاه به چه مقدار خاک برای رشد نیاز دارد؟', 'چقدر آب باعث می\u200cشود یک گیاه بلندترین رشد را داشته باشد؟', 'چقدر نور خورشید باعث می\u200cشود یک گیاه بلندترین رشد را داشته باشد؟']",C,این آزمایش تأثیر مقدار آب بر رشد گیاهان را بررسی می‌کند. با آبیاری سه گیاه در شرایط یکسان با مقادیر مختلف آب، می‌توان نتیجه‌گیری کرد که کدام مقدار آب باعث رشد بیشتر می‌شود. بنابراین، سوال مرتبط این,A,0.6570257544517517,C,0.7195237278938293,False,True,True,True,[0.65702575 0.01557295 0.05351226 0.27388906],[0.26677406 0.00335819 0.7195237  0.01034395]
1704,کدام یک از موارد زیر دربارهٔ ظاهر یک سیب اطلاعاتی ارائه می‌دهد؟,"['نرم است.', 'آبی است.', 'مکعبی است.', 'صاف است.']",D,سیب معمولاً سطحی صاف و صیقلی دارد که به ما در تصور شکل و بافت آن کمک می‌کند.,B,0.504338264465332,D,0.9600502252578735,False,True,True,True,[0.26995283 0.50433826 0.01546953 0.21023947],[3.7225187e-02 2.4172019e-03 3.0731273e-04 9.6005023e-01]
1705,دو نوع بور به طور طبیعی وجود دارد، بور-10 و بور-11. چه تفاوتی بین یک اتم بور با 10 واحد جرم اتمی (amu) و یک اتم بور با 11 واحد جرم اتمی (amu) وجود دارد؟,"['مقدار نوترون\u200cها', 'تعداد الکترون\u200cها', 'اندازه پروتون\u200cها و نوترون\u200cها', 'اندازه الکترون\u200cها و ابر الکترونی']",A,اتم‌های بور-۱۰ و بور-۱۱ تنها در تعداد نوترون‌ها متفاوت‌اند؛ بور-۱۰ دارای ۵ نوترون و بور-۱۱ دارای ۶ نوترون است. پروتون‌ها و الکترون‌ها در هر دو,A,0.9557769894599915,C,0.4291786849498749,True,False,False,False,[0.955777   0.00305692 0.03724089 0.00392516],[0.37874886 0.17890829 0.42917868 0.01316416]
1706,کدام یک ناشی از کج شدن زمین بر روی محور خود است؟,"['روز و شب', 'هواهای طوفانی', 'جزر و مد بالا و پایین', 'تغییرات فصلی']",D,تغییرات فصلی ناشی از کج بودن محور زمین و حرکت آن به دور خورشید است که باعث تابش متفاوت نور خورشید به مناطق مختلف می‌شود. بنابراین، پاسخ صحیح گزینه D است.,A,0.5556439757347107,D,0.9252045154571533,False,True,True,True,[0.555644   0.00617265 0.43273598 0.00544734],[0.05961024 0.00618547 0.0089998  0.9252045 ]
1707,کدام یک از حیوانات زیر بی‌مهره است؟,"['سنجاب', 'مرغ دریایی', 'جرجیرک', 'میش']",C,جیرجیرک بی‌مهره است، در حالی که سایر گزینه‌ها مهره‌دار و دارای ستون فقرات هستند.,A,0.5808722376823425,C,0.9239774942398071,False,True,True,True,[0.58087224 0.2754585  0.08942829 0.054241  ],[0.04618218 0.02757664 0.9239775  0.00226363]
1708,کدام یک از موارد زیر به عنوان نتیجه کاهش انرژی حرارتی یک گاز ممکن است رخ دهد؟,"['به هم پیوستگی', 'تبخیر', 'تابش', 'بخارشدن']",A,کاهش انرژی حرارتی یک گاز باعث چگالش می‌شود؛ زیرا با کاهش دما، مولکول‌ها به هم نزدیک‌تر شده و به مایع تبدیل می‌شوند.,C,0.8268205523490906,B,0.41803717613220215,False,False,False,False,[0.12754217 0.03654144 0.82682055 0.00909588],[0.3689165  0.41803718 0.0932767  0.11976966]
1709,ماه به دور زمین می‌چرخد. این باعث می‌شود,"['زمین در شب گرمتر شود.', 'زمین سریع\u200cتر بچرخد.', 'ماه نسبت به سایر اشیاء در آسمان درخشان\u200cتر به نظر برسد.', 'ماه در طول ماه به اشکال مختلفی ظاهر شود.']",D,چرخش ماه به دور زمین باعث تغییر شکل‌های آن در طول ماه می‌شود. این تغییرات ناشی از موقعیت نسبی ماه، زمین و خورشید و تابش نور خورشید است.,C,0.44789549708366394,D,0.9289661645889282,False,True,True,True,[0.21157084 0.03269992 0.4478955  0.3078338 ],[0.05281973 0.00797459 0.01023957 0.92896616]
1710,شهرها میزان آلودگی مجاز ناشی از خودروها را کنترل می‌کنند. این موضوع چگونه بیشتر به نفع مردم است؟,"['هوای پاک\u200cتری باقی می\u200cماند.', 'خودروها می\u200cتوانند با سرعت\u200cهای بیشتری حرکت کنند.', 'مهارت\u200cهای رانندگان بهبود می\u200cیابد.', 'رانندگی در جاده\u200cها ایمن\u200cتر می\u200cشود.']",A,کنترل آلودگی خودروها کیفیت هوا را بهبود می‌بخشد و هوای تمیزتری برای ساکنان فراهم می‌کند که به کاهش بیماری‌های تنفسی و به,A,0.9969521760940552,A,0.9981167316436768,True,True,True,True,[9.9695218e-01 1.7000870e-03 1.7918783e-04 1.1684515e-03],[9.9811673e-01 9.1640779e-04 3.3712760e-04 6.2983728e-04]
1711,کدامیک از موارد زیر باعث ایجاد کمترین جاذبه گرانشی خواهد شد؟,"['دو جسم ۲ گرمی که ۲ متر از هم فاصله دارند', 'دو جسم ۲ گرمی که ۴ متر از هم فاصله دارند', 'دو جسم ۱ گرمی که ۶ متر از هم فاصله دارند', 'دو جسم ۱ گرمی که ۸ متر از هم فاصله دارند']",D,نیروی جاذبه به جرم و فاصله بین اجسام بستگی دارد. گزینه D با کمترین جرم (۱ گرم) و بیشترین فاصله (۸ متر) کمترین نیروی جاذبه را ایجاد می‌کند.,B,0.3923657238483429,D,0.9279652237892151,False,True,True,True,[0.26966876 0.39236572 0.09998367 0.23798184],[0.04093152 0.00627705 0.02482622 0.9279652 ]
