index,question,options,gold,masked_explanation,pred_noexp,prob_noexp,pred_exp,prob_exp,is_correct_noexp,is_correct_exp,sufficiency,usefulness,probs_noexp,probs_exp
1334,دو روش که یخ می‌تواند سطح زمین را تغییر دهد چیست؟,"['ترکاندن یک سنگ و ایجاد یک دره U شکل', 'ایجاد یک تپه و ایجاد یک دره U شکل', 'ایجاد یک تپه و ایجاد یک دره V شکل', 'ترکاندن یک سنگ و ایجاد یک دره V شکل']",A,یخ می‌تواند با ایجاد ترک در سنگ‌ها و شکل‌گیری دره‌های U شکل، سطح زمین را تغییر دهد. این فرآیند به دلیل انجماد و انبساط آب در شکاف‌های سنگ‌ها و فرسایش ناشی از یخچال‌ها رخ می‌دهد که منجر به ایجاد دره‌های U شکل می‌شود.,A,0.8328580856323242,A,0.9980102181434631,True,True,True,True,[0.8328581  0.07761932 0.01190331 0.07761932],[9.9801022e-01 1.3319218e-03 2.8804829e-04 3.6986134e-04]
1335,کدامیک منبع تجدیدپذیر است؟,"['الف) نفت', 'ب) زغال\u200cسنگ', 'ج) درختان', 'د) آلومینیوم']",C,درختان تنها گزینه تجدیدپذیر هستند زیرا می‌توانند به طور طبیعی رشد کرده و با مدیریت مناسب دوباره برداشت شوند. سایر گزینه‌ها مانند نفت، زغال‌سنگ و آلومینیوم منابع غیرقابل تجدیدند.,C,0.9251786470413208,C,0.9854845404624939,True,True,True,True,[0.04064951 0.0062338  0.92517865 0.02793797],[0.00658847 0.00133853 0.98548454 0.00658847]
1336,جرى یک توپ را به هوا پرتاب کرد. این توپ مسیری منحنی را دنبال کرد و به زودی به زمین افتاد زیرا,"['فشار هوای توپ را متوقف کرد.', 'جاذبه جهت توپ را تغییر داد.', 'توپ به اندازه کافی محکم پرتاب نشده بود.', 'توپ به طور مستقیم به بالا پرتاب نشده بود.']",B,نیروی جاذبه زمین باعث می‌شود که هر جسمی که به سمت بالا پرتاب شود، پس از رسیدن به اوج، به زمین برگردد. مسیر منحنی توپ به دلیل تأثیر جاذبه و تغییر جهت آن به سمت پایین است. بنابراین، گزینه [MASK] صحیح است.,B,0.9467675685882568,B,0.9870625138282776,True,True,True,True,[0.0219635  0.94676757 0.0286458  0.00262317],[0.00589226 0.9870625  0.0045889  0.00245626]
1337,کدام تحقیق بهترین آزمایش را برای بررسی اثرات جاذبه بر روی اجسام متحرک انجام می‌دهد؟,"['مدادهایی که از ارتفاع یکسان می\u200cافتند', 'بادکنک\u200cهایی که از ارتفاع یکسان بالا می\u200cروند', 'دوچرخه\u200cای که بر روی سطح صاف سرعت می\u200cگیرد', 'توپ\u200cای که بر روی سطح صاف کند می\u200cشود']",A,بهترین گزینه برای بررسی تأثیر گرانش، سقوط مدادها از ارتفاع یکسان است. این آزمایش امکان بررسی تأثیر گرانش بر سرعت و زمان سقوط اجسام را فراهم می‌کند و نتایج قابل مقایسه‌ای ارائه می‌دهد. سایر گزینه‌ها به تأثیر گرانش به‌طور مستقیم مربوط نمی‌شوند و بیشتر به حرکت افقی یا شناوری اشاره دارند.,A,0.7211184501647949,A,0.9989811778068542,True,True,True,True,[0.72111845 0.2642504  0.00430471 0.01032646],[9.9898118e-01 5.5360107e-04 1.6883879e-04 2.9632129e-04]
1338,افراد غالباً از مخلوطی از نمک و آب برای تمیز کردن لنزهای چشمی استفاده می‌کنند. کدام عبارت بهترین توصیف کننده این مخلوط است؟,"['نمک حلال است و آب محلول است.', 'نمک محلول است و آب حلال است.', 'نمک حلال است و آب محلول است.', 'نمک محلول است و آب حلال است.']",B,در این مخلوط، نمک (سدیم کلرید) در آب حل می‌شود، بنابراین نمک حل‌شونده و آب حلال است. این ترکیب به عنوان محلول نمکی برای تمیز کردن لنزهای چشمی کاربرد دارد.,A,0.41072916984558105,A,0.4352475702762604,False,False,False,False,[0.41072917 0.05558615 0.17121738 0.36246723],[0.43524757 0.38410464 0.01927343 0.16137446]
1339,رشته کوه‌های زیر: آلپ، آپالاش و هیمالیا از چه چیزی تشکیل شده‌اند؟,"['سنگ\u200cهای تا شده.', 'زلزله\u200cها.', 'تکتونیک صفحات.', 'رسوبگذاری یخچال.']",A,رشته‌کوه‌های آلپ، آپالاش و هیمالیا ناشی از فعالیت‌های تکتونیکی صفحات زمین هستند. این کوه‌ها نتیجه برخورد و تعامل صفحات زمین و ایجاد فشار و چین‌خوردگی در سنگ‌ها می‌باشند. بنابراین، گزینه صحیح تکتونیک صفحات است.,C,0.8480652570724487,C,0.9553064703941345,False,False,False,False,[0.1292952  0.01202633 0.84806526 0.0106132 ],[4.2302437e-02 2.1061143e-03 9.5530647e-01 2.8503159e-04]
1340,یک دانش‌آموز می‌خواهد بداند که شکل‌گیری کپک بر روی نان چقدر طول می‌کشد. پس از آماده‌سازی نان برای تحقیق، دانش‌آموز باید در مرحله بعد چه کاری انجام دهد؟,"['هر روز نان را بررسی کند.', 'دمای نان را ثبت کند.', 'وزن نان را اندازه\u200cگیری کند.', 'مقدار متفاوتی نور به نان بدهد.']",A,دانش‌آموز باید هر روز نان را بررسی کند تا تغییرات و زمان دقیق شکل‌گیری کپک را مشاهده کند. این کار به جمع‌آوری داده‌های دقیق درباره زمان و شرایط رشد کپک کمک می‌کند.,B,0.9663968682289124,A,0.9976096153259277,False,True,True,True,[0.00734976 0.96639687 0.01069385 0.01555945],[9.9760962e-01 2.1526297e-03 6.1065402e-05 1.7669860e-04]
1341,منبع اصلی انرژی برای تمامی موجودات در اکثر زنجیره های غذایی چیست؟,"['نور خورشید', 'آب', 'گیاهان سبز', 'تجزیه\u200cکنندگان']",A,منبع اصلی انرژی در زنجیره‌های غذایی، [MASK] است. [MASK] با فتوسنتز، انرژی خورشیدی را به انرژی شیمیایی تبدیل کرده و این انرژی به عنوان منبع اولیه برای دیگر موجودات زنده عمل می‌کند.,A,0.9752975106239319,C,0.8785821199417114,True,False,False,False,[9.7529751e-01 1.1458658e-03 2.3015331e-02 5.4126867e-04],[1.1936854e-01 1.3055059e-03 8.7858212e-01 7.4385479e-04]
1342,"دانش‌آموزان مشاهده کردند که یک پرنده هر چند دقیقه به یک درختچه بزرگ رفت و برگشت می‌کند. دانش‌آموزان به معلم خود گفتند: ""پرنده دارای لانه‌ای در آن درختچه است."" این بیان نمونه‌ای از چیست؟","['A) یک استنتاج انجام شده از مشاهدات.', 'B) یک مشاهده انجام شده از پیش\u200cبینی\u200cها.', 'C) یک پیش\u200cبینی انجام شده از نمونه\u200cهای داده.', 'D) یک فرضیه ارائه شده از استنتاج.']",A,این جمله نمونه‌ای از استنتاج بر اساس مشاهدات است. دانش‌آموزان با دیدن پرنده‌ای که مکرراً به درختچه می‌رود، نتیجه‌گیری کرده‌اند که پرنده در آنجا لانه دارد. این نشان‌دهنده استنتاج از مشاهدات است.,A,0.9795814156532288,A,0.9995905756950378,True,True,True,True,[0.9795814  0.0097072  0.00755997 0.00315147],[9.9959058e-01 2.0229559e-04 8.4329353e-05 1.2269848e-04]
1343,در سال 2003، نیروگاه‌های مریلند 56% از برق مورد استفاده در ایالت را با سوزاندن زغال‌سنگ و 5% برق را با استفاده از نیروی هیدرولیکی تولید کردند. کدام یک از جملات زیر بهترین توصیف را از زغال‌سنگ و آب به عنوان منابع ارائه می‌دهد؟,"['هر دو تجدیدپذیر هستند.', 'هر دو تجدیدناپذیر هستند.', 'زغال\u200cسنگ تجدیدناپذیر است؛ آب تجدیدپذیر است.', 'زغال\u200cسنگ تجدیدپذیر است؛ آب تجدیدناپذیر است.']",C,زغال‌سنگ یک منبع تجدیدناپذیر است زیرا تشکیل آن زمان‌بر بوده و استخراج آن سریع‌تر از تولید طبیعی‌اش انجام می‌شود. در مقابل، آب به عنوان منبعی تجدیدپذیر شناخته می‌شود که از طریق چرخه طبیعی آب دوباره به دست می‌آید و می‌توان به طور مداوم از آن در نیروگاه‌های آبی برای تولید برق استفاده کرد.,C,0.6083153486251831,C,0.842314600944519,True,True,True,True,[0.15440819 0.0143622  0.60831535 0.22291425],[0.02859812 0.00091929 0.8423146  0.1281679 ]
1344,کدام عبارت بهترین توصیف را از اینکه اینترنت چگونه به بهبود زندگی بسیاری از افراد کمک کرده ارائه می‌دهد؟,"['الف) اینترنت نیاز به کتابخانه را از بین برده است.', 'ب) مردم قادرند از مکان\u200cهای مختلف به اطلاعات دسترسی پیدا کنند.', 'ج) مردم اکنون می\u200cتوانند کار خود را از خانه انجام دهند.', 'د) اینترنت به دانش\u200cآموزان اجازه می\u200cدهد تا بیشتر بر روی تکالیف درس تمرکز کنند.']",B,اینترنت به افراد امکان دسترسی به اطلاعات از مکان‌های مختلف را می‌دهد که در دنیای امروز با نیاز به اطلاعات سریع و به‌روز، اهمیت زیادی دارد. این دسترسی آسان به اطلاعات کیفیت زندگی و تصمیم‌گیری‌ها را بهبود می‌بخشد.,B,0.9244354963302612,B,0.9759400486946106,True,True,True,True,[0.02444366 0.9244355  0.04566677 0.00545412],[0.01218967 0.97594005 0.00837783 0.0034924 ]
1345,هنگامی که دماهای سرد در یک واکنش شیمیایی تولید می‌شوند، آن واکنش به عنوان,"['بیرونی گرمازا.', 'درونی گرمازا.', 'تعلیق.', 'بخار شدن.']",B,وقتی دما در یک واکنش شیمیایی کاهش می‌یابد، نشان‌دهنده جذب انرژی از محیط است. این واکنش‌ها اندوگرمیک نامیده می‌شوند و به همین دلیل دما پایین می‌آید. بنابراین، پاسخ صحیح گزینه [MASK] است.,A,0.7655007839202881,B,0.788972020149231,False,True,True,True,[0.7655008  0.15073605 0.00307992 0.08068319],[0.19948336 0.788972   0.00153502 0.01000959]
1346,یک اتاق لباسشویی کوچک چندین قفسه بالای ماشین لباسشویی دارد. این قفسه‌ها نمونه‌ای از چیست؟,"['محکم\u200cتر کردن دیوار.', 'استفاده کارآمد از فضای ذخیره\u200cسازی.', 'استفاده از یک ماشین برای چندین هدف.', 'حل نیاز به پناهگاه به شیوه\u200cای خلاقانه.']",B,این قفسه‌ها برای بهره‌برداری بهینه از فضای ذخیره‌سازی طراحی شده‌اند. با قرارگیری در ارتفاع، فضای عمودی اتاق لباسشویی به خوبی استفاده می‌شود و امکان نگهداری وسایل مختلف را فراهم می‌کند، که نشان‌دهنده استفاده کارآمد از فضا است.,B,0.9844605326652527,B,0.9978260397911072,True,True,True,True,[1.2272097e-02 9.8446053e-01 1.6444620e-04 3.1028723e-03],[1.9112672e-03 9.9782604e-01 6.7475979e-05 1.9524823e-04]
1347,در یک منطقه جنگلی، شیرهای کوهی و گرگ‌ها به جمعیت گوزن‌ها حمله می‌کنند و آنها را به مرز ناپدید شدن می‌رسانند. برای حفاظت از جمعیت گوزن‌ها، بیشتر شیرهای کوهی و گرگ‌های این منطقه از طریق شکار از بین رفتند. در نتیجه، شکار بیش از حد اتفاق افتاد و جمعیت گوزن‌ها به سرعت افزایش یافت. پس از چند سال، در غیاب شکارچیان، چه اتفاقی احتمالاً برای جمعیت گوزن‌ها خواهد افتاد؟,"['به ثبات خواهد رسید زیرا نرخ تولد برابر با نرخ مرگ و میر است.', 'از سالی به سال دیگر به طور پیوسته به افزایش ادامه خواهد داد.', 'با ورود سایر نشخوارکنندگان به منطقه افزایش خواهد یافت.', 'به دلیل ازدحام جمعیت، کاهش خواهد یافت که سبب کمبود غذا می\u200cشود.']",D,در غیاب شکارچیان، جمعیت گوزن‌ها به سرعت افزایش می‌یابد. این افزایش می‌تواند منجر به ازدحام جمعیت شود و با محدود شدن منابع غذایی، رقابت برای غذا افزایش می‌یابد. در نتیجه، کمبود غذا و شرایط نامساعد باعث کاهش جمعیت گوزن‌ها خواهد شد.,A,0.9771468043327332,D,0.8976233601570129,False,True,True,True,[0.9771468  0.01413012 0.00115987 0.00756331],[0.09497909 0.00597768 0.00141982 0.89762336]
1348,اتانول نوعی از الکل است که از گیاهان تهیه می‌شود. نیشکر و ذرت، که هر دو در غذاهایی مانند غلات و نان استفاده می‌شوند، برای تهیه اتانول مورد استفاده قرار می‌گیرند. سوزاندن اتانول منبع انرژی پاکی را تأمین می‌کند زیرا محصولات جانبی اتانول آب و دی‌اکسید کربن هستند. بنابراین، مخلوط کردن اتانول با بنزین محصولات زباله مضر را کاهش می‌دهد. در دهه 1970 بسیاری از برزیلی‌ها با خودروهایی که از مخلوط بنزین و اتانول استفاده می‌کردند، رانندگی می‌کردند. این سوخت جایگزین تأمین محدود بنزینی را که در آن زمان در دسترس بود، حفظ می‌کرد. در دهه 1990، بنزین ارزان‌تر از اتانول شد و برزیلی‌ها دوباره به رانندگی با خودروهای دارای سوخت بنزین روی آوردند. اخیراً، برزیلی‌ها شروع به رانندگی با خودروهای بیشتری کردند که از مخلوط اتانول و بنزین استفاده می‌کنند. کدام گروه بیشتر بهره‌مند خواهد شد اگر رانندگان در ایالات متحده خودروهای خود را با مخلوط اتانول و بنزین سوخت‌گیری کنند؟,"['کشاورزان محصول', 'شرکت\u200cهای نفتی', 'فروشگاه\u200cهای مواد غذایی', 'تولیدکنندگان خودرو']",A,استفاده از مخلوط اتانول و بنزین باعث افزایش تقاضا برای محصولات کشاورزی مانند ذرت و نیشکر می‌شود. این امر به کشاورزان کمک می‌کند تا از بازار جدیدی برای محصولات خود بهره‌مند شوند و در نتیجه، بیشترین سود را از تغییر سوخت خودروها خواهند برد.,B,0.5229421854019165,A,0.995884120464325,False,True,True,True,[0.19162966 0.5229422  0.00660864 0.2788195 ],[9.9588412e-01 9.1525132e-04 2.4879109e-03 7.1279844e-04]
1349,برخی از باکتری‌ها از آهن موجود در سیستم‌های خود به عنوان راهی برای هدایت حرکت خود استفاده می‌کنند. کدام محرک احتمالاً این مکانیزم حرکتی را تحریک می‌کند؟,"['مغناطیس', 'اکسیژن', 'نور', 'حرارت']",A,برخی باکتری‌ها از آهن برای هدایت حرکت خود استفاده می‌کنند و این نشان می‌دهد که به میدان‌های [MASK]ی حساس هستند. بنابراین، محرک [MASK]ی می‌تواند عامل اصلی حرکت آن‌ها باشد. در نتیجه، گزینه [MASK] ([MASK]) پاسخ صحیح است.,A,0.4808838963508606,A,0.6709233522415161,True,True,True,True,[0.4808839  0.2573986  0.03456402 0.22715347],[0.67092335 0.31692174 0.00357613 0.00857868]
1350,در ترکیب Mg(OH)2 چند عنصر وجود دارد؟,"['الف) ۲', 'ب) ۳', 'پ) ۴', 'ت) ۵']",B,ترکیب Mg(OH)2 شامل سه عنصر است: منیزیم (Mg)، اکسیژن (O) و هیدروژن (H). با وجود یک اتم منیزیم، دو اتم هیدروژن و یک اتم اکسیژن، تعداد عناصر در این ترکیب ۳ است.,C,0.34549015760421753,B,0.9961540102958679,False,True,True,True,[0.23745169 0.304894   0.34549016 0.11216423],[1.3636322e-03 9.9615401e-01 1.5451978e-03 9.3720981e-04]
1351,یک حیوان جوان اقیانوسی دو والد دارد. هر کدام از والدین هشت بازو دارند. احتمالاً این حیوان جوان چند بازو دارد؟,"['2', '4', '8', '16']",C,حیوانات جوان معمولاً ویژگی‌های فیزیکی والدین را به ارث می‌برند. با توجه به اینکه هر والد هشت بازو دارد، فرزند نیز احتمالاً هشت بازو خواهد داشت. بنابراین، پاسخ صحیح گزینه [MASK] است.,B,0.8366405367851257,C,0.998832643032074,False,True,True,True,[0.0083313  0.83664054 0.14767583 0.00735235],[6.4586627e-04 1.5340668e-04 9.9883264e-01 3.6800353e-04]
1352,انرژی چگونه تغییر می‌کند زمانی که یک فرد شروع به دویدن می‌کند؟,"['حرکت به انرژی ذخیره شده تغییر می\u200cکند.', 'انرژی ذخیره شده به حرکت و حرارت تغییر می\u200cکند.', 'حرارت به حرکت و انرژی ذخیره شده تغییر می\u200cکند.', 'حرکت به انرژی شیمیایی تغییر می\u200cکند.']",B,زمانی که فردی می‌دود، انرژی ذخیره شده در بدن (گلوکز و چربی) به انرژی حرکتی و گرما تبدیل می‌شود. بنابراین، گزینه [MASK] که می‌گوید انرژی ذخیره شده به حرکت و حرارت تبدیل می‌شود، صحیح است.,B,0.98457932472229,B,0.9932710528373718,True,True,True,True,[1.3982687e-02 9.8457932e-01 1.1477688e-03 2.9020139e-04],[5.2326079e-03 9.9327105e-01 5.8708235e-04 9.0929097e-04]
1353,زمانی که در آزمایشگاه یک ریختگی تصادفی رخ می‌دهد، مهم‌ترین نکته این است که بدانیم,"['عینک\u200cهای ایمنی کجا نگهداری می\u200cشوند.', 'چه شماره\u200cای برای کنترل سموم باید تماس گرفته شود.', 'کپسول آتش\u200cنشانی کجا قرار دارد.', 'کدام مواد برای تمیز کردن ایمن هستند.']",D,در صورت بروز نشت تصادفی در آزمایشگاه، دانستن شماره تماس با مرکز کنترل سموم از اهمیت بالایی برخوردار است. این اطلاعات به ما امکان می‌دهد تا به سرعت اقدام کنیم و از عواقب خطرناک نشت جلوگیری کنیم. سایر گزینه‌ها نیز مهم‌اند، اما در شرایط اضطراری، تماس با مرکز کنترل سموم اولویت دارد.,D,0.3745870292186737,B,0.9987205862998962,True,False,False,False,[0.10648581 0.29172868 0.22719853 0.37458703],[1.0921144e-03 9.9872059e-01 5.2700289e-05 1.3457490e-04]
1354,بازیافت کاغذ تعداد درختانی را که برای تولید کاغذ قطع می‌شوند کاهش می‌دهد. این کاهش چگونه احتمالاً به محیط زیست سود می‌رساند؟,"['آلودگی هوا را از بین می\u200cبرد', 'انرژی غیرقابل تجدید را صرفه\u200cجویی می\u200cکند', 'مقدار اکسیژن در هوا را کاهش می\u200cدهد', 'حیوانات را از نابودی زیستگاه\u200cهایشان حفظ می\u200cکند']",D,کاهش قطع درختان به حفظ زیستگاه‌های طبیعی حیوانات کمک می‌کند. درختان محل زندگی بسیاری از گونه‌ها هستند و با کاهش قطع آنها، اکوسیستم‌ها و تنوع زیستی حفظ می‌شود.,A,0.520908772945404,D,0.8802845478057861,False,True,True,True,[0.5209088  0.45970038 0.00353738 0.01585346],[1.0472511e-01 1.4396195e-02 5.9420191e-04 8.8028455e-01]
1355,دانش‌آموزان یک نمونه سنگ دارند که ممکن است حاوی کانی هماتیت باشد. آن‌ها می‌دانند که هماتیت دارای رگه‌ای قرمز یا زنگ‌زده است. چگونه می‌توانند رنگ رگه را در نمونه سنگ تعیین کنند؟,"['استفاده از یک سنگ با کانی شناخته شده برای ضربه زدن به نمونه', 'مالیدن نمونه بر روی یک تکه کاشی خاکی بدون لعاب', 'استفاده از سوهان برای شکستن یک تکه از نمونه', 'خراشیدن نمونه با یک میخ آهنی']",B,دانش‌آموزان می‌توانند با مالیدن نمونه سنگ بر روی یک کاشی خاکی بدون لعاب، رنگ خطی که به جا می‌ماند را مشاهده کنند. این روش به آن‌ها کمک می‌کند تا رنگ واقعی خط را که ممکن است نشان‌دهنده وجود هماتیت باشد، شناسایی کنند. هماتیت معمولاً خطی به رنگ قرمز یا زنگ‌زده به جا می‌گذارد که به راحتی قابل تشخیص است.,A,0.43394795060157776,B,0.9965776801109314,False,True,True,True,[0.43394795 0.26320273 0.12336064 0.17948867],[3.1843027e-03 9.9657768e-01 5.8322537e-05 1.7964607e-04]
1356,آب، یخ و بخار همگی دماهای متفاوتی دارند. ترتیب آنها از سردترین به گرمترین چگونه است؟,"['یخ، آب، بخار', 'یخ، بخار، آب', 'بخار، یخ، آب', 'بخار، آب، یخ']",A,یخ در دماهای زیر صفر درجه سانتی‌گراد وجود دارد و سردترین حالت است. آب در دماهای بین صفر تا صد درجه سانتی‌گراد قرار دارد و بخار آب در دماهای بالای صد درجه سانتی‌گراد وجود دارد و گرم‌ترین حالت است. بنابراین ترتیب از سردترین به گرم‌ترین به صورت یخ، آب و بخار است.,A,0.9045061469078064,A,0.9991620779037476,True,True,True,True,[0.90450615 0.07410152 0.01002855 0.01136384],[9.9916208e-01 5.5316085e-04 8.7522756e-05 1.9723557e-04]
1357,هنگام مشاهده در طبیعت، بهترین راه برای دانش‌آموزان برای نشان دادن احترام به محیط زیست چیست؟,"['روی مسیرها بمانند.', 'نمونه\u200cهایی برداشت نکنند.', 'عکس بگیرند.', 'منطقه را دقیقاً همانطور که پیدا کردند، ترک کنند.']",D,بهترین راه برای احترام به محیط زیست، ترک منطقه به همان شکل اولیه‌اش است. این اقدام به حفظ اکوسیستم و جلوگیری از آسیب به زیستگاه‌ها کمک می‌کند و نشان‌دهنده مسئولیت‌پذیری در قبال محیط زیست است.,B,0.574437141418457,D,0.9246575832366943,False,True,True,True,[0.2121507  0.57443714 0.00126149 0.2121507 ],[5.9574999e-02 1.5062918e-02 7.0450210e-04 9.2465758e-01]
1358,پروانه آبی میامی یک گونه در حال انقراض در جنوب فلوریدا است. کدام عامل احتمالاً باعث کاهش جمعیت این پروانه شده است؟,"['افزایش تعداد پارک\u200cها', 'کاهش میزان آب دریا', 'افزایش تعداد خانه\u200cهای ساخته شده', 'کاهش تعداد شکارچیان']",C,کاهش جمعیت پروانه آبی میامی به احتمال زیاد ناشی از افزایش ساخت خانه‌هاست. ساخت و سازهای جدید زیستگاه‌های طبیعی این پروانه را تخریب کرده و منابع غذایی و مکان‌های تخم‌گذاری را کاهش می‌دهد، که به کاهش جمعیت آن منجر می‌شود.,B,0.8277146816253662,C,0.9962913990020752,False,True,True,True,[0.00725971 0.8277147  0.16266866 0.00235688],[2.7983775e-03 8.0174860e-04 9.9629140e-01 1.0850487e-04]
1359,دانش‌آموز برای اینکه بتواند یک آزمایش را تکرار کند، باید کدام مرحله را انجام دهد؟,"['آزمایش را چندین بار انجام دهد', 'سوابق تمام روندها را نگه\u200cداری کند', 'مدلی از تجهیزات آزمایش بسازد', 'برخی از شرایط آزمایش را تغییر دهد']",B,برای تکرار یک آزمایش، دانش‌آموز باید تمام مراحل و رویه‌ها را به دقت ثبت کند. این سوابق به او کمک می‌کند تا آزمایش را به همان شکل انجام دهد و نتایج مشابهی به دست آورد. بدون ثبت دقیق، تکرار آزمایش ممکن است با مشکلاتی مواجه شود و نتایج قابل اعتماد نباشند.,B,0.5227659940719604,B,0.9938461184501648,True,True,True,True,[0.408724   0.522766   0.00583014 0.06267986],[5.8636358e-03 9.9384612e-01 5.5716431e-05 2.3457495e-04]
1360,کدام یک از این موارد برای تولید انرژی زمین‌گرمایی ضروری‌تر است؟,"['سنگ داغ', 'سوخت فسیلی', 'پوسته ضخیم', 'اقلیم گرم']",A,برای تولید انرژی زمین‌گرمایی، سنگ‌های داغ ضروری‌اند زیرا منبع حرارت و انتقال انرژی حرارتی به سطح زمین هستند. بدون این سنگ‌ها، تولید انرژی زمین‌گرمایی ممکن نیست و گزینه‌های دیگر ارتباطی با این فرآیند ندارند.,B,0.6736950874328613,A,0.7848231196403503,False,True,True,True,[0.28193706 0.6736951  0.00146796 0.04289998],[0.7848231  0.19843435 0.00537137 0.01137119]
1361,سوالی: یک دانش آموز یک لیتر پر و یک لیتر میخ آهنی دارد. کدام بیانیه بهترین مقایسه را بین جرم دو نمونه انجام می‌دهد؟,"['الف) جرائم را نمی\u200cتوان بدون تراز مقایسه کرد.', 'ب) جرم پرها کمتر از جرم میخ\u200cها است.', 'ج) جرم پرها با جرم میخ\u200cها یکسان است.', 'د) جرم پرها بیشتر از جرم میخ\u200cها است.']",B,جرم یک لیتر پر و یک لیتر میخ آهنی را نمی‌توان مستقیماً مقایسه کرد زیرا چگالی آنها متفاوت است. پرها چگالی کمتری دارند و بنابراین جرم آنها کمتر از میخ‌های آهنی است. پس، جرم پرها کمتر از جرم میخ‌ها است.,A,0.6211697459220886,B,0.7930803894996643,False,True,True,True,[0.62116975 0.22851558 0.01279164 0.1375231 ],[2.0209484e-01 7.9308039e-01 6.9549051e-04 4.1293171e-03]
1362,"دانشجویی توصیف زیر از یک منطقه را می‌خواند: ""این منطقه تابستان‌های گرمی، زمستان‌های معتدل و بارش‌های مکرر دارد."" این توصیف بهترین اطلاعات را در مورد چه چیزی ارائه می‌دهد؟","['وضعیت آب و هوای کنونی', 'پیش\u200cبینی آب و هوا', 'آب و هوای عمومی', 'تغییرات اقلیمی']",C,این توصیف ویژگی‌های کلی آب و هوای منطقه را شامل تابستان‌های گرم و زمستان‌های معتدل بیان می‌کند. بنابراین، اطلاعات ارائه‌شده نشان‌دهنده‌ی اقلیم عمومی آن منطقه است و به پیش‌بینی وضعیت آب و هوا اشاره ندارد.,C,0.9354991912841797,C,0.9832689762115479,True,True,True,True,[0.04666682 0.00621775 0.9354992  0.01161629],[1.5831102e-02 4.2188459e-04 9.8326898e-01 4.7805786e-04]
1363,دو شهر تنها ۵۰ کیلومتر از هم فاصله دارند و با این حال، آب و هوای این شهرها متفاوت است. کدامیک از این عوامل به احتمال زیاد علت اختلاف آب و هواست؟,"['ارتفاع', 'جمعیت', 'عرض جغرافیایی', 'طول جغرافیایی']",A,[MASK] می‌تواند تأثیر زیادی بر آب و هوای یک منطقه داشته باشد. حتی با فاصله 50 کیلومتری، تغییر در [MASK] می‌تواند باعث تفاوت‌های قابل توجهی در دما و بارش شود. به عنوان مثال، شهری در [MASK] بالاتر ممکن است آب و هوای سردتری نسبت به شهری در سطح دریا داشته باشد.,A,0.8138752579689026,A,0.9794585704803467,True,True,True,True,[0.81387526 0.00157422 0.18195514 0.00259545],[0.9794586  0.00148121 0.01592451 0.00313572]
1364,پنج توپ بولینگ در حالتی مرتب و در حال تماس با یکدیگر بر روی یک سطح صاف قرار دارند. ضربه زدن به توپ اول با چکش باعث می‌شود توپ پنجم از گروه دور شود. نیروی چکش از طریق خط توپ‌ها به چه نوع موجی منتقل شد؟,"['الف) الکترومغناطیسی', 'ب) حرارتی', 'ج) طولی', 'د) عرضی']",C,در این حالت، نیروی ضربه به توپ اول موجب ایجاد یک موج طولی می‌شود که از طریق توپ‌ها منتقل می‌گردد. در موج‌های طولی، ذرات در جهت انتشار موج حرکت می‌کنند. اینجا توپ‌ها فشرده شده و نیروی ضربه را به توپ‌های دیگر منتقل می‌کنند.,D,0.5415070652961731,C,0.971507728099823,False,True,True,True,[0.10662907 0.0234233  0.32844064 0.54150707],[7.4757296e-03 6.9535116e-04 9.7150773e-01 2.0321142e-02]
1365,کدام یک از موارد زیر بهترین نمونه از رویدادی است که باعث تغییر تدریجی در اکوسیستم‌ها می‌شود؟,"['فعالیت آتشفشانی', 'سوختن زغال\u200cسنگ', 'آتش\u200cسوزی جنگلی', 'نشت نفت']",B,سوزاندن زغال‌سنگ به‌طور تدریجی اکوسیستم‌ها را تغییر می‌دهد، زیرا باعث انتشار گازهای گلخانه‌ای و آلودگی هوا می‌شود. این تأثیرات بلندمدت به مرور زمان در ساختار و عملکرد اکوسیستم‌ها نمایان می‌گردد.,C,0.5755492448806763,B,0.9770450592041016,False,True,True,True,[0.39556885 0.0254862  0.57554924 0.00339571],[0.01399135 0.97704506 0.00748903 0.00147468]
1366,سوال: دماسنج بهترین ابزار برای اندازه‌گیری چیست؟,"['الف) فشار هوا.', 'ب) انرژی جنبشی.', 'ج) انرژی پتانسیل.', 'د) حرکت باد.']",B,ترمومتر به طور خاص برای اندازه‌گیری دما طراحی شده و مستقیماً با تغییرات دما مرتبط است. گزینه‌های دیگر به ویژگی‌های فیزیکی متفاوتی اشاره دارند که ترمومتر نمی‌تواند آن‌ها را اندازه‌گیری کند. بنابراین، بهترین انتخاب گزینه‌ای است که به دما مربوط می‌شود.,A,0.8344563841819763,D,0.5868211388587952,False,False,False,False,[0.8344564  0.04707681 0.00553535 0.11293139],[0.14837162 0.21587944 0.04892777 0.58682114]
