link,question_number,flores_passage,question,mc_answer1,mc_answer2,mc_answer3,mc_answer4,correct_answer_num,dialect,ds
https://en.wikibooks.org/wiki/The_Seven_Wonders_of_the_World/The_Great_Pyramid,2,هرم بزرگ جیزه تنها بازمانده عجایب هفتگانه است که هنوز پابرجا است. هرم بزرگ که توسط مصریان در قرن سوم قبل از میلاد ساخته شده، یکی از چندین سازه بزرگ هرمی است که به منظور احترام به فرعون مرده ساخته شده است. فلات جیزه یا «مجموعه اهرام جیزه» در دره مردگان مصر شامل چند هرم می‌باشد (که از میان آنها هرم بزرگ بزرگترین است) و چند قبر کوچک،‌ چند معبد و مجسمه ابولهول بزرگ در آن دره واقع است. هرم بزرگ به احترام فرعون خوفو ساخته شد، و بسیاری از اهرام کوچک‌تر، مقبره‌ها و معابد به احترام همسران و اعضای خانواده خوفو ساخته شدند.,هدف از ساخت هرم بزرگ چه بود؟,اینکه یکی از هفت عجایب جهان شود,برای احترام به یک فرعون,برای اینکه یه مکان برجسته باشد,برای نگهداری قبور افرادی که از دنیا رفته‌اند,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/The_Seven_Wonders_of_the_World/The_Temple_of_Artemis,1,به دستور هروستراتوس، معبد آرتمیس در افسوس در 21 ژوئیه 356 قبل از میلاد آتش زده و تخریب شد. طبق این داستان، انگیزه او کسب شهرت به هر قیمتی بود. افسسیان با عصبانیت اعلام کردند نام هروستراتوس هرگز ثبت نشود. مورخ یونانی استرابو بعداً به نام آن اشاره كرده و اینگونه است كه امروزه آن را می‌شناسیم. در همان شبی که اسکندر مقدونی به دنیا آمد، معبد نابود شد. الکساندر، در جایگاه پادشاه، پیشنهاد کرد که هزینه بازسازی مقبره را بپردازد، اما پیشنهادش رد شد. بعدها پس از مرگ الکساندر، مقبره در سال 323 قبل از میلاد بازسازی شد.,چه کسی باعث آگاهی ما از آتش افروزی است که معبد را ویران کرد؟,افسسیان,الکساندر,استرابو,آرتمیس,3,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/The_Seven_Wonders_of_the_World/The_Temple_of_Artemis,2,به دستور هروستراتوس، معبد آرتمیس در افسوس در 21 ژوئیه 356 قبل از میلاد آتش زده و تخریب شد. طبق این داستان، انگیزه او کسب شهرت به هر قیمتی بود. افسسیان با عصبانیت اعلام کردند نام هروستراتوس هرگز ثبت نشود. مورخ یونانی استرابو بعداً به نام آن اشاره كرده و اینگونه است كه امروزه آن را می‌شناسیم. در همان شبی که اسکندر مقدونی به دنیا آمد، معبد نابود شد. الکساندر، در جایگاه پادشاه، پیشنهاد کرد که هزینه بازسازی مقبره را بپردازد، اما پیشنهادش رد شد. بعدها پس از مرگ الکساندر، مقبره در سال 323 قبل از میلاد بازسازی شد.,کدام جمله درباره بازسازی معبد آرتمیس صحیح است؟,هزینه بازسازی توسط الکساندر پرداخت شد,معبد پس از حکومت الکساندر بازسازی شد,به هروستراتوس دستور داده شد تا هزینه‌های بازسازی را تأمین کند,در سال 320 قبل از میلاد بازسازی شد,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Transport/History,1,اولین نوع حمل و نقل راه رفتن بود؛ انسان‌ها ایستاده راه رفتن را دو میلیون سال پیش با پیدایش انسان ایستاده (Homo Erectus) شروع کردند. پیشینیان آنها، جنوبی‌کپی بودند که بر حسب عادت به‌طور عادی قدم نمی‌زدند. ویژه‌گری دوقطبی در فسیل‌های جنوبی‌کپی از 4.2-3.9 میلیون سال پیش وجود داشته، گرچه ممکن است ساحل‌مردم چادی‌ها از هفت میلیون سال پیش روی دو پای خود راه رفته باشند.,با توجه به متن، اولین زمانی که ممکن است گونه‌ای روی دو پا راه رفته باشد، چه زمانی بوده است؟,هفت میلیون سال قبل, دو میلیون سال قبل,3.9 میلیون سال قبل,4.2 میلیون سال قبل,1,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Transport/History,2,اولین نوع حمل و نقل راه رفتن بود؛ انسان‌ها ایستاده راه رفتن را دو میلیون سال پیش با پیدایش انسان ایستاده (Homo Erectus) شروع کردند. پیشینیان آنها، جنوبی‌کپی بودند که بر حسب عادت به‌طور عادی قدم نمی‌زدند. ویژه‌گری دوقطبی در فسیل‌های جنوبی‌کپی از 4.2-3.9 میلیون سال پیش وجود داشته، گرچه ممکن است ساحل‌مردم چادی‌ها از هفت میلیون سال پیش روی دو پای خود راه رفته باشند.,کدام یک از این گونه‌ها به طور منظم روی دو پا راه می‌رفتند؟,ساحل‌مردم چادی,انسان ایستاده,ویژه‌گری دوقطبی,جنوبی‌کپی,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Warfare,1,استفاده از کشتی‌ها برای حمل و نقل کالا به‌مراتب کارآمدترین راه برای جابجایی تعداد زیادی از افراد و اجناس از میان اقیانوس است. به‌طور سنتی کار نیروهای دریایی از این قرار بود که اطمینان حاصل کنند کشورتان توانایی جابجایی افراد و کالاهای شما را داشته باشد، و درعین‌حال در توانایی دشمن‌تان برای جابجایی مردم و کالاهایش مداخله کنند. یکی از مثال‌هایی که ارزش بیان کردن دارد مبارزه در اقیانوس اطلس شمالی در جنگ جهانی دوم بود. آمریکایی‌ها سعی داشتند افراد و لوازم را برای کمک به بریتانیا از اقیانوس اطلس عبور دهند. در همین حال، نیروی دریایی آلمان عمدتاً با استفاده از یو-بوت سعی داشت که این عبور و مرور را متوقف کند. اگر آلمان متفقین را شکست می‌داد، شاید می‌توانست بر بریتانیا پیروز شود چون بقیه اروپا را در دست داشت.,نیروی دریایی آلمان در طول جنگ جهانی دوم در تلاش بود تا چه کاری انجام دهد؟,رهگیری کالاهایی که از بریتانیا می‌آمدند,ممانعت از تحویل مردم و کالا توسط بریتانیا,حمل‌ونقل اجناس از میان اقیانوس اطلس,ممانعت از تحویل مردم و کالا توسط آمریکا,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Warfare,2,استفاده از کشتی‌ها برای حمل و نقل کالا به‌مراتب کارآمدترین راه برای جابجایی تعداد زیادی از افراد و اجناس از میان اقیانوس است. به‌طور سنتی کار نیروهای دریایی از این قرار بود که اطمینان حاصل کنند کشورتان توانایی جابجایی افراد و کالاهای شما را داشته باشد، و درعین‌حال در توانایی دشمن‌تان برای جابجایی مردم و کالاهایش مداخله کنند. یکی از مثال‌هایی که ارزش بیان کردن دارد مبارزه در اقیانوس اطلس شمالی در جنگ جهانی دوم بود. آمریکایی‌ها سعی داشتند افراد و لوازم را برای کمک به بریتانیا از اقیانوس اطلس عبور دهند. در همین حال، نیروی دریایی آلمان عمدتاً با استفاده از یو-بوت سعی داشت که این عبور و مرور را متوقف کند. اگر آلمان متفقین را شکست می‌داد، شاید می‌توانست بر بریتانیا پیروز شود چون بقیه اروپا را در دست داشت.,بر اساس اطلاعات ارائه‌شده در متن، چه کسی بیشترین موفقیت را در جنگ دریایی در طی نبرد اقیانوس اطلس داشته است؟,بریتانیایی‌ها و آمریکایی‌ها,آلمانی‌ها,آلمانی‌ها و بریتانیایی‌ها,بریتانیایی‌ها,1,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Assyrians,1,اختراع چرخ های میله‌دار، ارابه های آشوری را سبک تر و سریعتر کرد و آنها را بهتر مهیای پیشی گرفتن از سربازان و ارابه‌های دیگر کرد. پیکان‌های کمان زنبورکی مرگبار بود و می‌توانست به زره سربازان رقیب نفوذ کند. در حدود 1000 سال قبل از میلاد، آشوری‌ها اولین سواره نظام را معرفی کردند. سواره نظام ارتشی است که از روی اسب مبارزه می‌کند. زین هنوز اختراع نشده بود، بنابراین سواره نظام آشوری بر پشت لخت اسبهای خود می‌جنگیدند.,هنگامی که آشوری‌ها از سواره نظام استفاده کردند، چه چیزی وجود نداشت؟,زین,کمان زنبورکی,ارابه,زره,1,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Assyrians,2,اختراع چرخ های میله‌دار، ارابه های آشوری را سبک تر و سریعتر کرد و آنها را بهتر مهیای پیشی گرفتن از سربازان و ارابه‌های دیگر کرد. پیکان‌های کمان زنبورکی مرگبار بود و می‌توانست به زره سربازان رقیب نفوذ کند. در حدود 1000 سال قبل از میلاد، آشوری‌ها اولین سواره نظام را معرفی کردند. سواره نظام ارتشی است که از روی اسب مبارزه می‌کند. زین هنوز اختراع نشده بود، بنابراین سواره نظام آشوری بر پشت لخت اسبهای خود می‌جنگیدند.,نبردهایی که از سواره‌نظام استفاده می‌کنند چگونه انجام می‌شوند؟,پیاده,بدون زره,روی اسب,با سربازان کمتر,3,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Babylonians,1,بابلی‌ها برای هرکدام از خدایانشان یک پرستشگاه اولیه ساختند که خانه آن خدا محسوب می‌شد. مردم باید برای خدایان قربانی می‌آوردند و روحانیان باید تلاش می‌کردند طی مراسم و جشن‌ها به نیازهای خدایان رسیدگی کنند. هر معبد دارای یک محوطه باز و درپی آن یک عبادتگاه داخلی بود که فقط روحانیان می‌توانستند وارد آن شوند. گاهی برج‌های هرمی‌شکل خاصی را، که «زیگورات» نامیده می‌شد، به‌عنوان بخشی از معبد می‌ساختند. بالای برج جایگاه مقدس خاص خدا بود.,با توجه به متن، در کدام موارد شهروند عادی بابلی را پیدا نمی‌کنید؟,آوردن قربانی به حیاط معبد,شرکت در مراسمی در پرستشگاه اولیه,در مراسمی در محوطه معبد,آوردن قربانی به عبادتگاه داخلی,4,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Babylonians,2,بابلی‌ها برای هرکدام از خدایانشان یک پرستشگاه اولیه ساختند که خانه آن خدا محسوب می‌شد. مردم باید برای خدایان قربانی می‌آوردند و روحانیان باید تلاش می‌کردند طی مراسم و جشن‌ها به نیازهای خدایان رسیدگی کنند. هر معبد دارای یک محوطه باز و درپی آن یک عبادتگاه داخلی بود که فقط روحانیان می‌توانستند وارد آن شوند. گاهی برج‌های هرمی‌شکل خاصی را، که «زیگورات» نامیده می‌شد، به‌عنوان بخشی از معبد می‌ساختند. بالای برج جایگاه مقدس خاص خدا بود.,کدام یک از موارد زیر به طور خاص برای روحانیان در نظر گرفته شده است؟,مراسم,عبادتگاه‌های داخلی,جشن‌ها,زیگورات‌ها,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Egyptians,1,بله! پادشاه توتانکامون، که گاه از آن به عنوان «پادشاه توت» یا «شاه پسر» یاد می شود، یکی از مشهورترین پادشاهان مصر باستان در دوران مدرن است. جالب اینجاست که او را در دوران کهن فرد خیلی مهمی نمی‌دانستند و در اکثر فهرست‌های پادشاهان کهن ثبت نشده بود. با این حال، با کشف مقبره‌اش در سال 1922 او به یک شخص سرشناس تبدیل شد. با اینکه بسیاری از مقبره‌های قدیم به غارت رفتند، این مقبره تقریباً دست‌نخورده باقی ماند. اکثر اقلامی که همراه توت‌عنخ‌آمون مدفون شده است به خوبی حفظ گردیده است از جمله هزاران دست‌ساخته از فلزات قیمتی و سنگ‌های کمیاب.,پادشاه توتانکامون چه زمانی مشهور شد؟,پس از غارت مقبره وی,طی دوران حکومت وی,پس از کشف مقبره وی,پس از اینکه در فهرست پادشاهان باستان قید شد,3,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Egyptians,2,بله! پادشاه توتانکامون، که گاه از آن به عنوان «پادشاه توت» یا «شاه پسر» یاد می شود، یکی از مشهورترین پادشاهان مصر باستان در دوران مدرن است. جالب اینجاست که او را در دوران کهن فرد خیلی مهمی نمی‌دانستند و در اکثر فهرست‌های پادشاهان کهن ثبت نشده بود. با این حال، با کشف مقبره‌اش در سال 1922 او به یک شخص سرشناس تبدیل شد. با اینکه بسیاری از مقبره‌های قدیم به غارت رفتند، این مقبره تقریباً دست‌نخورده باقی ماند. اکثر اقلامی که همراه توت‌عنخ‌آمون مدفون شده است به خوبی حفظ گردیده است از جمله هزاران دست‌ساخته از فلزات قیمتی و سنگ‌های کمیاب.,چه چیزی پادشاه توتانکامون را به پادشاه مشهور مصر تبدیل کرد؟,کشف مقبره وی که غارت نشده بود,جایگاه وی در فهرست پادشاهان باستان,غارت هزاران دست‌ساخته از مقبره وی,اهمیت وی طی دوران باستانی مصر,1,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Greeks,1,ما بسیاری از سیاستمداران، دانشمندان و هنرمندان یونان را می‌شناسیم. شاید مشهورترین فرد این فرهنگ، هومر، شاعر نابینای افسانه‌ای است که دو شاهکار ادبی یونان را سرود: اشعار ایلیاد و ادیسه. سوفوکل و آریستوفان هنوز از جمله محبوب‌ترین نمایش‌نامه‌نویسان می‌باشند و نمایش‌نامه‌های آنها از جمله بهترین اثرهای ادبیات جهانی محسوب می‌شوند. یکی از یونانی‌های مشهور دیگر ریاضی‌دانی به نام فیثاغورس است که او را عمدتاً به‌خاطر قضیه معروفش در مورد روابط اضلاع مثلث قائم‌الزاویه می‌شناسند.,هومر شاعر یونانی در انجام چه کاری ناتوان بود؟,شنیدن,دیدن,راه رفتن,صحبت کردن,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Greeks,2,ما بسیاری از سیاستمداران، دانشمندان و هنرمندان یونان را می‌شناسیم. شاید مشهورترین فرد این فرهنگ، هومر، شاعر نابینای افسانه‌ای است که دو شاهکار ادبی یونان را سرود: اشعار ایلیاد و ادیسه. سوفوکل و آریستوفان هنوز از جمله محبوب‌ترین نمایش‌نامه‌نویسان می‌باشند و نمایش‌نامه‌های آنها از جمله بهترین اثرهای ادبیات جهانی محسوب می‌شوند. یکی از یونانی‌های مشهور دیگر ریاضی‌دانی به نام فیثاغورس است که او را عمدتاً به‌خاطر قضیه معروفش در مورد روابط اضلاع مثلث قائم‌الزاویه می‌شناسند.,کدام فرد مشهور یونانی به چیزی غیر از ادبیات معروف است؟,سوفوکل,هومر,فیثاغورس,آریستوفان,3,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Hebrews,1,در آب و هوای گرم خاورمیانه، خانه زیاد اهمیت نداشت. بیشتر دوران زندگی این خانواده یهودی در فضای باز گذشت. زنان آشپزی را در حیاط انجام می‌دادند؛ فروشگاه‌ها هم عبارت بود از پیشخوان‌های بازی که به خیابان نگاه می‌کرد. از سنگ برای ساخت خانه‌ها استفاده شده بود. در سرزمین کنعان جنگل‌های بزرگی وجود نداشت، بنابراین چوب بسیار گران‌قیمت بود.,خانواده یهودی بیشتر وقت خود را در کجا می‌گذراند؟,در فضای باز,در خیابان,در حیاط,در خانه,1,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Hebrews,2,در آب و هوای گرم خاورمیانه، خانه زیاد اهمیت نداشت. بیشتر دوران زندگی این خانواده یهودی در فضای باز گذشت. زنان آشپزی را در حیاط انجام می‌دادند؛ فروشگاه‌ها هم عبارت بود از پیشخوان‌های بازی که به خیابان نگاه می‌کرد. از سنگ برای ساخت خانه‌ها استفاده شده بود. در سرزمین کنعان جنگل‌های بزرگی وجود نداشت، بنابراین چوب بسیار گران‌قیمت بود.,چه چیزی برای خانواده یهودی خیلی مهم نبود؟,آب و هوایشان,مغازه‌هایشان,خانه‌هایشان,آشپزی‌شان,3,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Norse,1,گرینلند به تدریج مستقر شد. در حماسه نورس می گویند که اریک سرخ به جرم قتل از ایسلند تبعید شد و هنگام مسافرت به سمت غرب، گرینلند را پیدا کرد و نام آن را گرینلند گذاشتند. اما فارغ از کشف او، قبایل اسکیمو در آن زمان در آنجا زندگی می‌کردند. اگرچه همه کشورها «اسکاندیناویایی» بودند، اما بین مردم، پادشاهان، آداب و رسوم و تاریخ دانمارک، سوئد، نروژ و ایسلند اختلافات زیادی وجود داشت.,کدام مورد به عنوان تفاوت بین کشورهای اسکاندیناوی توصیف نمی‌شود؟,تاریخ,زمین,رسوم,مردم,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Norse,2,گرینلند به تدریج مستقر شد. در حماسه نورس می گویند که اریک سرخ به جرم قتل از ایسلند تبعید شد و هنگام مسافرت به سمت غرب، گرینلند را پیدا کرد و نام آن را گرینلند گذاشتند. اما فارغ از کشف او، قبایل اسکیمو در آن زمان در آنجا زندگی می‌کردند. اگرچه همه کشورها «اسکاندیناویایی» بودند، اما بین مردم، پادشاهان، آداب و رسوم و تاریخ دانمارک، سوئد، نروژ و ایسلند اختلافات زیادی وجود داشت.,چه کسی ابتدا در گرینلند ساکن شد؟,قبیله‌های اسکیمو,نروژی‌ها,اریک سرخ,سوئدی‌ها ,1,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Romans,1,در حالی که بیشتر غذاهای آنها برای ما آشنا خواهد بود، رومی ها سهم خود را از وسایل عجیب و غریب و غیر معمولی از جمله گراز وحشی، طاووس، حلزون و گونه ای از جوندگان بنام موش زمستان خواب در اختیار داشتند. تفاوت دیگر از این قرار بود که وقتی افراد فقیر و زن‌ها روی صندلی خود می‌نشستند و غذای خود را می‌خوردند، مردان ثروتمند دوست داشتند ضیافت‌هایی را در کنار هم برگزار کنند و در حین خوردن وعده‌های غذایی‌شان در کنار هم خوش بگذرانند. غذاهای روم باستان نمی‌تواند غذاهایی که در قرن‌های بعد از آمریکا و آسیا آورده می‌شد را شامل شده باشد. به عنوان مثال، آنها نه ذرت داشتند، نه گوجه فرنگی، نه سیب زمینی، نه کاکائو، و هیچ رومی باستان هرگز طعم بوقلمون را نچشیده بود.,کدام گروه ترجیح می‌دهند بدون صندلی غذا بخورند؟,زنان ثروتمند رومی,مردان فقیر رومی,مردان ثروتمند رومی,زنان فقیر رومی,3,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Romans,2,در حالی که بیشتر غذاهای آنها برای ما آشنا خواهد بود، رومی ها سهم خود را از وسایل عجیب و غریب و غیر معمولی از جمله گراز وحشی، طاووس، حلزون و گونه ای از جوندگان بنام موش زمستان خواب در اختیار داشتند. تفاوت دیگر از این قرار بود که وقتی افراد فقیر و زن‌ها روی صندلی خود می‌نشستند و غذای خود را می‌خوردند، مردان ثروتمند دوست داشتند ضیافت‌هایی را در کنار هم برگزار کنند و در حین خوردن وعده‌های غذایی‌شان در کنار هم خوش بگذرانند. غذاهای روم باستان نمی‌تواند غذاهایی که در قرن‌های بعد از آمریکا و آسیا آورده می‌شد را شامل شده باشد. به عنوان مثال، آنها نه ذرت داشتند، نه گوجه فرنگی، نه سیب زمینی، نه کاکائو، و هیچ رومی باستان هرگز طعم بوقلمون را نچشیده بود.,کدام یک از موارد زیر بخشی از جشن روم باستان نیست؟,میهمانان فقیر روی صندلی‌هایشان غذا می‌خوردند,پیش‌غذای حلزون,مردان ثروتمند هنگام شام دراز بکشند,یک بشقاب بوقلمون کبابی,4,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/What_is_a_Civilization%3F,1,یک تمدن یک فرهنگ واحد است که توسط گروه بسیار بزرگی از مردم، یک جامعه، که در کنار هم زندگی و کار می‌کنند رعایت می‌شود. واژه‌ی civilization از واژه‌ی Latin civilis، به معنای مدنی مشتق می‌شود که مربوط به واژه لاتین civis است، به معنای شهرنشین، و civitas، به معنای شهری، و تاحدودی اندازه جامعه را نیز تعریف می‌کند. ایالت های شهریدر کشور‌ها پیشرو هستند. یک فرهنگ متمدن به انتقال دانش در بین چندین نسل، یک ردپای فرهنگی طولانی و انتشار عادلانه است اشاره دارد. خرده فرهنگ‌ها اغلب بدون برجای گذاشتن شواهد تاریخی مرتبط از بین می‌روند و نمی‌توانند به‌عنوان تمدن‌های شایسته شناخته شوند.,بر اساس متن، کدام مورد بعید است که تأثیر ماندگاری داشته باشد؟,جامعه,خرده فرهنگ,ایالت شهری,فرهنگ متمدن,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/What_is_a_Civilization%3F,2,یک تمدن یک فرهنگ واحد است که توسط گروه بسیار بزرگی از مردم، یک جامعه، که در کنار هم زندگی و کار می‌کنند رعایت می‌شود. واژه‌ی civilization از واژه‌ی Latin civilis، به معنای مدنی مشتق می‌شود که مربوط به واژه لاتین civis است، به معنای شهرنشین، و civitas، به معنای شهری، و تاحدودی اندازه جامعه را نیز تعریف می‌کند. ایالت های شهریدر کشور‌ها پیشرو هستند. یک فرهنگ متمدن به انتقال دانش در بین چندین نسل، یک ردپای فرهنگی طولانی و انتشار عادلانه است اشاره دارد. خرده فرهنگ‌ها اغلب بدون برجای گذاشتن شواهد تاریخی مرتبط از بین می‌روند و نمی‌توانند به‌عنوان تمدن‌های شایسته شناخته شوند.,بر اساس متن، چه چیزی در یک کشور پیشرو است؟,فرهنگ متمدن,فرهنگ واحد,ایالت شهری,خرده فرهنگ‌ها,3,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Asia/Bhutan,1,دروکگیال دزونگ یک قلعه مخروبه و صومعه بودایی است که در بخش اولیای استان پارو (در روستای فوندی) واقع شده است. گفته می‌شود Zhabdrung Ngawang Namgyel قلعه را در سال 1649 ساخت تا پیروزی‌اش مقابل نیروهای تبتی-مغولی را به‌یادبود جشن بگیرد. در سال 1951، بروز حریقی باعث شد فقط کمی از دروکگیال دزونگ به یادگار بماند، از جمله تصویر Zhabdrung Ngawang Namgyal. پس از آن آتش‌سوزی، از قلعه حفاظت و نگهداری شد به‌طوری که یکی از برجسته‌ترین جاذبه‌های بوتان برجا ماند.,کدام جمله درباره دروکگیال دزونگ درست نیست؟,برای جشن پیروزی مقابل نیروهای تبتی-مغولی ساخته شد,در بوتان واقع شده است,آتش بسیاری از آثار قلعه را از بین برد,توسط Zhabdrung Ngawang Namgyel ساخته شده است,1,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Asia/Bhutan,2,دروکگیال دزونگ یک قلعه مخروبه و صومعه بودایی است که در بخش اولیای استان پارو (در روستای فوندی) واقع شده است. گفته می‌شود Zhabdrung Ngawang Namgyel قلعه را در سال 1649 ساخت تا پیروزی‌اش مقابل نیروهای تبتی-مغولی را به‌یادبود جشن بگیرد. در سال 1951، بروز حریقی باعث شد فقط کمی از دروکگیال دزونگ به یادگار بماند، از جمله تصویر Zhabdrung Ngawang Namgyal. پس از آن آتش‌سوزی، از قلعه حفاظت و نگهداری شد به‌طوری که یکی از برجسته‌ترین جاذبه‌های بوتان برجا ماند.,کدام عبارت دقیقاً نتیجه آتش سوزی دروکگیال دزونگ را توصیف می‌کند؟,تنها آثار باقیمانده تصویر Zhabdrung Ngawang Namgyel بود,نیروهای تبتی-مغولی پیروز شدند,محبوبیت این جاذبه تحت تأثیر قرار نگرفت,توسط Zhabdrung Ngawang Namgyel حفاظت شد,3,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Asia/Cambodia,1,در طول قرن 18 کامبوج بین دو همسایه قدرتمندش، تایلند و ویتنام له شد. تایلندی‌ها چندبار در قرن هجدهم به کامبوج حمله کردند و در سال 1772 پنوم‌پن را ویران کردند. در سالهای آخر قرن 18، ویتنامی ها نیز به کامبوج حمله کردند.,کدام یک از جملات زیر درباره کامبوج درست است؟,ویتنامی ‌ها پنوم‌پن را ویران کردند,کامبوج در سال 1772 به ویتنام حمله کرد,کامبوج در اوایل قرن هجدهم توسط ویتنامی ‌ها مورد حمله قرار گرفت,تایلندی‌ها پنوم‌پن را ویران کردند,4,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Asia/Cambodia,2,در طول قرن 18 کامبوج بین دو همسایه قدرتمندش، تایلند و ویتنام له شد. تایلندی‌ها چندبار در قرن هجدهم به کامبوج حمله کردند و در سال 1772 پنوم‌پن را ویران کردند. در سالهای آخر قرن 18، ویتنامی ها نیز به کامبوج حمله کردند.,کدام یک از عبارات زیر به طور دقیق حمله به کامبوج را توصیف می‌کند؟,ویتنامی ‌ها چندین مرتبه به کامبوج حمله کردند,تایلندی‌ها و ویتنامی ‌ها در سال 1772 به کامبوج حمله کردند,ویتنامی ‌ها پنوم‌پن را ویران کردند,تایلندی‌ها چندین مرتبه به کامبوج حمله کردند,4,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Asia/Taiwan,1,شروع تایوان به قرن 15ام بر می‌گردد، آن زمان که ملوانان اروپایی که از آنجا می‌گذشتند نام جزیره را «Ilha Formosa» یا جزیره زیبا نامیدند. در سال 1624، کمپانی Dutch East India پایگاهی را در جنوب غربی تایوان تأسیس می‌کند، که آغازگر یک دگرگونی در عملیات تولید غلات بومی است و کارگران چینی را برای کار در مزارع شکر و برنج خود بکار می‌گیرد. در سال 1683، سلسله چینگ (1644-1912) کنترل نواحی غربی و شمالی تایوان را به زور در دست گرفت و در سال 1885 تایوان را به‌عنوان یکی از استان‌های امپراطوری چینگ اعلام کرد. در سال 1895، دولت چینگ پس از شکست در اولین جنگ چین و ژاپن (1894 تا 1895) قرارداد شیمونوسکی را امضا کرد که طبق آن حاکمیت تایوان به ژاپن واگذار شد و ژاپن تا سال 1945 این جزیره را تحت سلطه خود داشت.,کمپانی Dutch East India در مدت زمانی که در تایوان بود، کدام کار را انجام نداد؟,پایگاهی در جنوب غرب جزیره داشت,مبادرت به تولید غلات بومی,به کارگیری کارگران چینی در مزارع خود,تمایل به واگذاری کنترل تایوان به سلسله چینگ,4,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Wikijunior:Asia/Taiwan,2,شروع تایوان به قرن 15ام بر می‌گردد، آن زمان که ملوانان اروپایی که از آنجا می‌گذشتند نام جزیره را «Ilha Formosa» یا جزیره زیبا نامیدند. در سال 1624، کمپانی Dutch East India پایگاهی را در جنوب غربی تایوان تأسیس می‌کند، که آغازگر یک دگرگونی در عملیات تولید غلات بومی است و کارگران چینی را برای کار در مزارع شکر و برنج خود بکار می‌گیرد. در سال 1683، سلسله چینگ (1644-1912) کنترل نواحی غربی و شمالی تایوان را به زور در دست گرفت و در سال 1885 تایوان را به‌عنوان یکی از استان‌های امپراطوری چینگ اعلام کرد. در سال 1895، دولت چینگ پس از شکست در اولین جنگ چین و ژاپن (1894 تا 1895) قرارداد شیمونوسکی را امضا کرد که طبق آن حاکمیت تایوان به ژاپن واگذار شد و ژاپن تا سال 1945 این جزیره را تحت سلطه خود داشت.,معاهده شیمونوسکی منجر به چه چیزی شد,شکست ژاپن در اولین جنگ چین و ژاپن ,وضعیت تایوان به عنوان یکی از ایالات تحت کنترل سلسله چینگ,توانایی تایوان برای بازپس گیری کنترل مناطق ساحلی خود,حاکمیت ژاپن بر تایوان,4,pes_Arab,2023-06-07
