link,question_number,flores_passage,question,mc_answer1,mc_answer2,mc_answer3,mc_answer4,correct_answer_num,dialect,ds
https://en.wikinews.org/wiki/Iraq_Study_Group_Report:_Iraq_could_be_on_a_slide_towards_chaos,2,امروز گروه تحقیقاتی عراق گزارش خود را رأس ساعت 12:00 به وقت گرینویچ ارائه داد. این هشدار می دهد که هیچ کس نمی تواند تضمین کند که هرگونه اقدام در عراق در این مرحله، جنگ فرقه ای، خشونت رو به رشد و یا خیزش به سمت هرج و مرج را متوقف خواهد کرد. این گزارش با لایحه‌ای برای مذاکره آزادانه و تشکیل مجمعی در ایالات متحده درباره سیاست مربوط به خاورمیانه آغاز می‌شود. این گزارش بسیار حیاتی، تقریباً در مورد تمام جنبه‌های سیاست کنونی اجرایی در قبال عراق است و خواستار تغییر جهت فوری است. اولین مورد از 78 توصیه او بدین ترتیب است که ابتکار عمل دیپلماتیک جدید باید پیش از پایان سال جاری اتفاق بیفتد تا مرزهای عراق در برابر مداخلات خصمانه امن شود و روابط دیپلماتیک با همسایگانش از سر گرفته شود.,کدام یک از موارد زیر در گزارش گروه تحقیقاتی عراق مورد تأکید قرار نگرفته است؟,تضمینی برای جلوگیری از پیشرفت خشونت باید اعلام شود,تغییر جهت فوری,استفاده از مذاکره آزاد,ابتکار عمل دیپلماتیک جدید,1,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Italy_arrests_reputed_Mafia_boss_Lo_Piccolo,1,طبق گفته آنسا، «پلیس از چند جانی سطح بالا نگرانی داشت و می‌ترسید جرقه یک جنگ تمام‌عیار را بر سر جانشینی بزنند. پلیس اعلام کرد لوپیکولو دست راست پروونزو در پالرمو بود و دست بالا را داشت و به خاطر تجربه بیشترش توانسته بود احترام نسل قدیمی‌تر رئیس‌ها را جلب کند زیرا آنها از سیاست پروونزو در کوچک نگه‌داشتن در حد ضرورت و در عین حال تقویت شبکه قدرت‌شان تبعیت می‌کردند. پس از پایان دادن به ستیزه رینا علیه دولت که جان مبارزان ضد مافیا نظیر جووانی فالکونه و پائولو بورسلینو را در 1992 گرفت، این رئیس‌ها توسط پروونزانو مهار شدند.»,به گفته پلیس چه کسی دست راست پروونزانو محسوب می‌شد؟,جووانی فالکونه,لوپیکولو,آنسا,پائولو بورسلینو,2,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Italy_arrests_reputed_Mafia_boss_Lo_Piccolo,2,طبق گفته آنسا، «پلیس از چند جانی سطح بالا نگرانی داشت و می‌ترسید جرقه یک جنگ تمام‌عیار را بر سر جانشینی بزنند. پلیس اعلام کرد لوپیکولو دست راست پروونزو در پالرمو بود و دست بالا را داشت و به خاطر تجربه بیشترش توانسته بود احترام نسل قدیمی‌تر رئیس‌ها را جلب کند زیرا آنها از سیاست پروونزو در کوچک نگه‌داشتن در حد ضرورت و در عین حال تقویت شبکه قدرت‌شان تبعیت می‌کردند. پس از پایان دادن به ستیزه رینا علیه دولت که جان مبارزان ضد مافیا نظیر جووانی فالکونه و پائولو بورسلینو را در 1992 گرفت، این رئیس‌ها توسط پروونزانو مهار شدند.»,طبق اطلاعات ارائه‌شده در متن، علت مرگ فالکونه چه بود؟,وی طی ستیزه رینا کشته شد,وی توسط پلیس کشته شد,لوپیکولو دستور کشتن او را داد,وی توسط یکی از همکاران مافیایی پائولو بورسلینو کشته شد,1,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Japanese_Olympic_judoka_Hitoshi_Saito_dies_aged_54,1,جودوکار ژاپنی هیتوشی سایتو، برنده دو مدال طلای المپیک، در 54 سالگی از دنیا رفته است. علت مرگش سرطان مجرای صفراوی داخل کبدی اعلام شد. او سه‌شنبه در اوزاکا درگذشت. همچنین به عنوان یک قهرمان اسبق المپیک و جهان، سایتو در زمان مرگش، رئیس کمیته آموزش فدراسیون جودو ژاپن بود.,کدام یک از موارد زیر جزو افتخارات هیتوشی سایتو نیست؟,دو مرتبه قهرمانی جهان,رياست کمیته آموزش فدراسیون جودو ژاپن,دو مرتبه برنده مدال طلای المپیک,متخصص جودو,1,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Japanese_tourist_travels_through_37_countries_on_just_$2,1,ایوازاکی در طی سفر خود، در بسیاری از موقعیت‌ها دچار دردسر شد. او مورد حمله دزدان دریایی قرار گرفت، یک سگ هار در تبت به او حمله کرد، از ازدواج در نپال فرار کرد و در هندوستان دستگیر شد.,ایوازاکی کجا توانست از پیمان بستن فرار کند؟,ژاپن,نپال,هند,تبت,2,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Japanese_tourist_travels_through_37_countries_on_just_$2,2,ایوازاکی در طی سفر خود، در بسیاری از موقعیت‌ها دچار دردسر شد. او مورد حمله دزدان دریایی قرار گرفت، یک سگ هار در تبت به او حمله کرد، از ازدواج در نپال فرار کرد و در هندوستان دستگیر شد.,چه کسی به ایوازاکی حمله کرد؟,همسر احتمالی وی,دزدان دریایی,سگ,پلیس,3,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Jenson_Button_wins_2006_Hungarian_Grand_Prix,1,جانکارلو فیزیکلا کنترل خودروی خودش را از دست داد و مدت کمی پس از شروع از مسابقه خارج شد. هم تیمی او فرناندو آلونسو در بیشتر مسابقه در صدر جدول قرار داشت، اما بلافاصله بعد از پیت استاپ او، احتمالاً به دلیل برخورد شدید چرخ جلوی سمت راست این جایگاه را از دست داد. «مایکل شوماخر» مدت کمی پس از «آلونسو» مسابقه‌اش را خاتمه داد که بدلیل آسیب سیستم تعلیق در طی نبردهای متعدد در طول مسابقه بوده است.,آلونسو چه زمانی از مسابقه خارج شد؟,بعد از اینکه شوماخر به چرخ جلویش آسیب زد,فیزیکلا کنترل خودرویش را از دست داد,پس از اینکه شوماخر به مسابقه خود پایان داد,پیش از قرار گرفتن در صدر جدول,2,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Jenson_Button_wins_2006_Hungarian_Grand_Prix,2,جانکارلو فیزیکلا کنترل خودروی خودش را از دست داد و مدت کمی پس از شروع از مسابقه خارج شد. هم تیمی او فرناندو آلونسو در بیشتر مسابقه در صدر جدول قرار داشت، اما بلافاصله بعد از پیت استاپ او، احتمالاً به دلیل برخورد شدید چرخ جلوی سمت راست این جایگاه را از دست داد. «مایکل شوماخر» مدت کمی پس از «آلونسو» مسابقه‌اش را خاتمه داد که بدلیل آسیب سیستم تعلیق در طی نبردهای متعدد در طول مسابقه بوده است.,چه چیزی باعث شد که شوماخر مسابقه‌اش را زودهنگام خاتمه دهد؟,وی کنترل خودرویش را از دست داد,تصادف با آلونسو,صدمه به چرخ توسط فیزیکلا,آسیب به سیستم تعلیق خودرو,4,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Judge_orders_Baltimore_City_prison_to_produce_plan_for_improvement,1,در 3 ماه اخیر، بیش از 80 فرد بازداشتی بدون اینکه رسماً تفهیم اتهام شوند، از مرکز رزرو مرکزی آزاد شده‌اند. در آپریل امسال، دستور موقتی توسط قاضی گلین علیه مرکز صادر شد مبنی بر آزادی زندانیانی که بیش از 24 ساعت در بازداشت هستند و پرونده آنها توسط کمیسر دادگاه رسیدگی نشده است. در صورت توافق، کمیسیونر وثیقه تعیین می‌کند و اتهامات بایگانی شده توسط مأمور دستگیری را رسمیت می‌بخشد. این اتهامات سپس وارد سیستم کامپیوتری دولت شده و از آنجا این پرونده پیگیری می‌شود. جلسه دادرسی همچنین تاریخی را مشخص می‌کند که مظنون حق محاکمه سریع را خواهد داشت.,با توجه به متن، تعیین وثیقه برای دستگیرشدگان وظیفه کیست؟,افسر دستگیری,قاضی گلین,اداره رزرو مرکزی,کمیسیونر دادگاه,4,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Judge_orders_Baltimore_City_prison_to_produce_plan_for_improvement,2,در 3 ماه اخیر، بیش از 80 فرد بازداشتی بدون اینکه رسماً تفهیم اتهام شوند، از مرکز رزرو مرکزی آزاد شده‌اند. در آپریل امسال، دستور موقتی توسط قاضی گلین علیه مرکز صادر شد مبنی بر آزادی زندانیانی که بیش از 24 ساعت در بازداشت هستند و پرونده آنها توسط کمیسر دادگاه رسیدگی نشده است. در صورت توافق، کمیسیونر وثیقه تعیین می‌کند و اتهامات بایگانی شده توسط مأمور دستگیری را رسمیت می‌بخشد. این اتهامات سپس وارد سیستم کامپیوتری دولت شده و از آنجا این پرونده پیگیری می‌شود. جلسه دادرسی همچنین تاریخی را مشخص می‌کند که مظنون حق محاکمه سریع را خواهد داشت.,با توجه به قرار منع موقت مذکور در متن، بازداشت‌شدگان برای بازداشت بیش از 24 ساعت باید از چه حقی برخوردار باشند؟,وثیقه,جلسه با افسر دستگیری,تفهیم اتهام رسمی توسط قاضی گلین,دادرسی,4,pes_Arab,2023-06-07
"https://en.wikinews.org/wiki/Karzai_declared_winner_of_Afghan_elections,_runoff_polls_cancelled",1,همچنین لودین گفت مقامات تصمیم گرفتند رقابت بیشتر را لغو کنند تا در هزینه‌ها و ریسک‌های امنیتی یک انتخابات دیگر برای افغان‌ها صرفه‌جویی کنند. دیپلمات‌ها گفتند که آنها در قانون اساسی افغانستان ابهام کافی پیدا کرده‌اند تا برگزاری دور دوم را غیر ضروری بدانند. این با گزارش‌های قبلی در تناقض است که گفته می‌شود لغو رقابت نهایی مخالف قانون اساسی بوده است.,مطابق با متن، کدام دلیل برای توضیح لغو رقابت نهایی استفاده نشده است؟,ریسک‌های امنیتی,تناقض با قانون اساسی,مخارج بالا,ابهام قانونی اساسی,2,pes_Arab,2023-06-07
"https://en.wikinews.org/wiki/Karzai_declared_winner_of_Afghan_elections,_runoff_polls_cancelled",2,همچنین لودین گفت مقامات تصمیم گرفتند رقابت بیشتر را لغو کنند تا در هزینه‌ها و ریسک‌های امنیتی یک انتخابات دیگر برای افغان‌ها صرفه‌جویی کنند. دیپلمات‌ها گفتند که آنها در قانون اساسی افغانستان ابهام کافی پیدا کرده‌اند تا برگزاری دور دوم را غیر ضروری بدانند. این با گزارش‌های قبلی در تناقض است که گفته می‌شود لغو رقابت نهایی مخالف قانون اساسی بوده است.,چرا دیپلمات‌ها رقابت نهایی را در نهایت غیرضروری دانستند؟,خلاف قانون اساسی پیش رفت ,ریسک‌های امنیتی وجود داشت,ابهامی در قانون اساسی وجود داشت,انتخابات خیلی پرهزینه بود,3,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Khyber_Pakhtunkhwa_Provincial_Assembly_votes_to_merge_with_Pakistani_Federally_Administered_Tribal_Areas,1,از زمان استقلال پاکستان از حاکمیت انگلیس در سال 1947، رئیس جمهور پاکستان «نمایندگان سیاسی» را برای اداره FATA منصوب کرد، که کنترل مستقل بر مناطق را انجام می‌دهد. این نهادها مسئولیت ارائه خدمات دولتی و قضایی را طبق ماده 247 قانون اساسی پاکستان به عهده دارند.,چه کسی خدمات قضایی برای FATA ارائه می‌دهد؟,دولت پاکستان,نهادهای سیاسی,رئیس جمهور پاکستان,دولت بریتانیا,2,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Khyber_Pakhtunkhwa_Provincial_Assembly_votes_to_merge_with_Pakistani_Federally_Administered_Tribal_Areas,2,از زمان استقلال پاکستان از حاکمیت انگلیس در سال 1947، رئیس جمهور پاکستان «نمایندگان سیاسی» را برای اداره FATA منصوب کرد، که کنترل مستقل بر مناطق را انجام می‌دهد. این نهادها مسئولیت ارائه خدمات دولتی و قضایی را طبق ماده 247 قانون اساسی پاکستان به عهده دارند.,کدام‌یک از عبارات زیر درباره «نهادهای سیاسی» FATA صحیح نیست؟,آنها خدمات قضایی ارائه می‌دهند,آنها توسط رئیس جمهور پاکستان انتخاب شدند,آنها پایبند قانون اساسی پاکستان هستند,آنها کنترل کامل بر مناطق خاص دارند,4,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/La_La_Land_receives_record-equalling_fourteen_Oscar_nominations;_Hacksaw_Ridge_gets_six,1,این فیلم با بازی رایان گاسلینگ و اما استون در تمام دسته‌بندی‌های اصلی کاندید شد. گوسلینگ و استون به ترتیب نامزد بهترین بازیگر مرد و بازیگر زن شدند. نامزدهای دیگر شامل بهترین تصویر، کارگردان، فیلمبرداری، طراحی صحنه و لباس، ویرایش فیلم، امتیاز اصلی، طراحی تولید، ویرایش صدا، ترکیب صدا و فیلمنامه اصلی است. دو ترانه از این فیلم با نام‌های «شنوایی» (احمق‌هایی که رویا می‌بینند) و «شهر ستارگان»، نامزد دریافت بهترین آهنگ اصلی شدند. نامزدههای استودیوی Lionsgate 26 بیشتر از هر استودیوی دیگری بود.,«اما استون» نامزد چه جوایزی شد؟,بهترین بازیگر زن حمایت‌کننده,بهترین کارگردان,بهترین بازیگر زن,بهترین ویرایش فیلم,3,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/La_La_Land_receives_record-equalling_fourteen_Oscar_nominations;_Hacksaw_Ridge_gets_six,2,این فیلم با بازی رایان گاسلینگ و اما استون در تمام دسته‌بندی‌های اصلی کاندید شد. گوسلینگ و استون به ترتیب نامزد بهترین بازیگر مرد و بازیگر زن شدند. نامزدهای دیگر شامل بهترین تصویر، کارگردان، فیلمبرداری، طراحی صحنه و لباس، ویرایش فیلم، امتیاز اصلی، طراحی تولید، ویرایش صدا، ترکیب صدا و فیلمنامه اصلی است. دو ترانه از این فیلم با نام‌های «شنوایی» (احمق‌هایی که رویا می‌بینند) و «شهر ستارگان»، نامزد دریافت بهترین آهنگ اصلی شدند. نامزدههای استودیوی Lionsgate 26 بیشتر از هر استودیوی دیگری بود.,فیلم نامزد چه جایزه‌ای نشد؟,بهترین تصویر,بهترین جلوه‌های بصری,بهترین ترکیب صدا,بهترین آهنگ اصلی,2,pes_Arab,2023-06-07
"https://en.wikinews.org/wiki/Large_earthquake_off_Japan,_tsunami_warning_issued",1,NHK همچنین گزارش داد که نیروگاه هسته ای کاشیوازاکی کاریوا در استان نیگاتا به طور عادی مشعول به کار بود. شركت برق هوکوریکو هیچ تاثیری از زلزله را گزارش نکرد اینکه راكتور شماره 1 و 2 آن در نيروگاه هسته اي شيكا را خاموش كرده است. طبق گزارشات حدود 9400 خانه در منطقه از آب محروم هستند و تقریباً 100 خانه برق ندارند. برخی از جاده‌ها آسیب دیده‌اند، سرویس راه‌آهن در مناطق آسیب دیده متوقف شده و فرودگاه نوتو در ایشیکاوا همچنان تعطیل است.,پس از زلزله کدام‌یک از موارد زیر قابل استفاده بود؟,تمام راکتورها در نیروگاه شیکا در هوکوریکو,فرودگاه در ایشیکاوا,تمام سرویس راه‌آهن,یک نیروگاه در نیگاتا,4,pes_Arab,2023-06-07
"https://en.wikinews.org/wiki/Large_earthquake_off_Japan,_tsunami_warning_issued",2,NHK همچنین گزارش داد که نیروگاه هسته ای کاشیوازاکی کاریوا در استان نیگاتا به طور عادی مشعول به کار بود. شركت برق هوکوریکو هیچ تاثیری از زلزله را گزارش نکرد اینکه راكتور شماره 1 و 2 آن در نيروگاه هسته اي شيكا را خاموش كرده است. طبق گزارشات حدود 9400 خانه در منطقه از آب محروم هستند و تقریباً 100 خانه برق ندارند. برخی از جاده‌ها آسیب دیده‌اند، سرویس راه‌آهن در مناطق آسیب دیده متوقف شده و فرودگاه نوتو در ایشیکاوا همچنان تعطیل است.,مطابق متن، به کدام‌یک از موارد زیر به‌دلیل زلزله خسارت وارد شد؟,بعضی از خانه‌ها,دو راکتور در نیروگاه شیکا,بعضی از جاده‌ها,فرودگاه نوتو,3,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Leak_suggests_John_Kerry_will_recognise_Israel_as_Jewish_state,1,این سند بر اساس این درز اطلاعاتی است و به اختلاف مرزی مربوط می‌شود، که در آن فلسطین خواستار مرزبندی طبق شرایط قبل از جنگ شش‌روزه 1967 است. مباحث گزارش شده دیگر شامل وضعیت آتی بیت المقدس است که برای هر دو ملت مقدس است و همچنین مسئله جردن ولی. اسرائیل پس از امضای توافق‌نامه خواستار حضور نظامی مداوم در دره برای ده سال است، درحالیكه پارلمان موافق است چنین حضوری تنها برای پنج سال باشد.,مطابق متن، کدام‌یک از مشکلات زیر در سند ذکر نشده است؟,آینده بیت‌المقدس,دلیل جنگ 1967,حضور نظامی در دره,اختلاف درباره مرزها,2,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Leak_suggests_John_Kerry_will_recognise_Israel_as_Jewish_state,2,این سند بر اساس این درز اطلاعاتی است و به اختلاف مرزی مربوط می‌شود، که در آن فلسطین خواستار مرزبندی طبق شرایط قبل از جنگ شش‌روزه 1967 است. مباحث گزارش شده دیگر شامل وضعیت آتی بیت المقدس است که برای هر دو ملت مقدس است و همچنین مسئله جردن ولی. اسرائیل پس از امضای توافق‌نامه خواستار حضور نظامی مداوم در دره برای ده سال است، درحالیكه پارلمان موافق است چنین حضوری تنها برای پنج سال باشد.,کدام‌یک از موارد زیر یکی از خواسته‌های فلسطین نیست؟,مرزها براساس شرایط پیش از جنگ,ادامه حضور نظامی در دره اُردن,پاسخ‌ها درخصوص آینده Jerusalem,حضور نظامی پنج ساله در «جردن ولی»,2,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Ma_Ying-jeou_wins_2008_Taiwan_presidential_election,1,«ما»، متولد هنگ‌کنگ، در دانشگاه نیویورک و دانشکده حقوق هاروارد تحصیل کرد و یک‌زمانی اقامت دائم آمریکا از نوع «گرین کارت» به او تعلق گرفت. «هسیه» طی انتخابات تلویحاً اشاره کرد که «ما» ممکن است طی دوران بحران از کشور فرار کند. هسی همچنین معتقد است آقای Ma فوتوژنیک، سبک برتری نسبت به ماده دارد. علی‌رغم این اتهامات، «ما» در برنامه‌ای که به تبلیغ روابط نزدیکتر با سرزمین اصلی چین پرداخت توانست زیرکانه پیشی بگیرد.,«ما» در کدام کشور درس حقوق خواند؟,ایالات متحده آمریکا,چین,استرالیا,هنگ‌کنگ,1,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Ma_Ying-jeou_wins_2008_Taiwan_presidential_election,2,«ما»، متولد هنگ‌کنگ، در دانشگاه نیویورک و دانشکده حقوق هاروارد تحصیل کرد و یک‌زمانی اقامت دائم آمریکا از نوع «گرین کارت» به او تعلق گرفت. «هسیه» طی انتخابات تلویحاً اشاره کرد که «ما» ممکن است طی دوران بحران از کشور فرار کند. هسی همچنین معتقد است آقای Ma فوتوژنیک، سبک برتری نسبت به ماده دارد. علی‌رغم این اتهامات، «ما» در برنامه‌ای که به تبلیغ روابط نزدیکتر با سرزمین اصلی چین پرداخت توانست زیرکانه پیشی بگیرد.,مطابق متن، حمایت از چه کشوری به پیروزی انتخاباتی «ما» کمک کرد؟,ایالات متحده آمریکا,هنگ‌کنگ,انگلستان,چین,4,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Mass_evictions_from_Oakland%27s_public_housing,1,پس از آنکه مشخص شد بسیاری از خانواده‌ها به دنبال کمک حقوقی برای جلوگیری از اخراج هستند، جلسه‌ای در تاریخ 20 مارس در «مرکز حقوق عام خلیج شرقی» برای مالباختگان کلاهبرداری مسکن برگزار شد. وقتی اجاره‌نشین‌ها شروع به درمیان گذاشتن چیزی کردند که برای آنها اتفاق افتاده بود، اکثر خانواده‌های درگیر ناگهان متوجه شدند که کارولین ویلسون از OHA پول‌پیش آن‌ها را به سرقت برده و از شهر متواری شده است. مستاجرین در باغ لاک وود بر این باورند که ممکن است 40 خانواده یا تعداد بیشتری با حکم اخراج روبرو شوند، زیرا دریافتند که پلیس OHA در حال بررسی سایر املاک مسکونی عمومی‌ در اوکلند است که ممکن است در دام کلاهبرداری مسکن گرفتار شده باشند.,مطابق با آنچه در متن بیان شد، کارولین ویلسون قبل از ترک شهر برای چه کسانی کار می‌کرد؟,مرکز حقوق عام خلیج شرقی,پلیس اوکلند,OHA,باغ‌های لاک‌وود,3,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Matt_Kenseth_wins_third_NASCAR_Sprint_Cup_race_of_2012,1,"پس از این مسابقه، «کسلوفسکی» با 2250 امتیاز صدرنشین مسابقات قهرمانی رانندگان باقی می‌ماند. جانسون با هفت امتیاز عقب‌تر، با امتیاز 2,243 در رده دوم قرار دارد. در سوم، هملین با بیست امتیاز عقب است اما پنج امتیاز از بوایر پیش است. کان و تروکس جونیور به ترتیب با 2220 و 2207 امتیاز پنجم و ششم هستند. استوارت، گوردون، کنز و هارویک با وجود اینکه چهار مسابقه تا انتهای فصل باقی مانده است، ده مقام برتر مسابقات قهرمانی رانندگان را از آن خود می کنند.",با درنظر گرفتن چهار رقابت باقیمانده در فصل، چه کسی رده چهارم را در مسابقه قهرمانی رانندگان دارد؟,هملین,کاون,استوارت,بوایر,4,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Matt_Kenseth_wins_third_NASCAR_Sprint_Cup_race_of_2012,2,"پس از این مسابقه، «کسلوفسکی» با 2250 امتیاز صدرنشین مسابقات قهرمانی رانندگان باقی می‌ماند. جانسون با هفت امتیاز عقب‌تر، با امتیاز 2,243 در رده دوم قرار دارد. در سوم، هملین با بیست امتیاز عقب است اما پنج امتیاز از بوایر پیش است. کان و تروکس جونیور به ترتیب با 2220 و 2207 امتیاز پنجم و ششم هستند. استوارت، گوردون، کنز و هارویک با وجود اینکه چهار مسابقه تا انتهای فصل باقی مانده است، ده مقام برتر مسابقات قهرمانی رانندگان را از آن خود می کنند.",پس از رقابت مذکور در متن، کاون چند امتیاز در مسابقه قهرمانی رانندگان دارد؟,2220,2250,2243,2207,1,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Meteorites_in_Morocco_found_to_be_from_Mars,1,"چنین معتقدند که این پنجمین بار در تاریخ است که مردم شاهد ماده‌ای هستند که از نظر شیمیایی تایید شده متعلق به مریخ بوده و روی زمین سقوط کرده است. از حدود 24000 شهاب سنگ شناخته شده که در زمین سقوط کرده‌اند، تنها مبدأ حدود 34 عدد تائید شده که از مریخ بوده است. پانزده تا از این سنگ‌ها مربوط به باران شهاب سنگ در جولای گذشته است. برخی از این سنگ‌ها که در کره زمین خیلی نادر هستند با قیمت از 11,000 تا 22,500 دلار در هر اونس فروخته می‌شوند که چیزی حدود ده برابر قیمت طلا است.",مطابق با متن، چندبار مردم شاهد سقوط شهاب‌سنگ بودند که بعدها معلوم شد که منشأ مریخی داشته است؟,ده بار,پنج بار,پانزده بار,سی و چهار بار,2,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Meteorites_in_Morocco_found_to_be_from_Mars,2,"چنین معتقدند که این پنجمین بار در تاریخ است که مردم شاهد ماده‌ای هستند که از نظر شیمیایی تایید شده متعلق به مریخ بوده و روی زمین سقوط کرده است. از حدود 24000 شهاب سنگ شناخته شده که در زمین سقوط کرده‌اند، تنها مبدأ حدود 34 عدد تائید شده که از مریخ بوده است. پانزده تا از این سنگ‌ها مربوط به باران شهاب سنگ در جولای گذشته است. برخی از این سنگ‌ها که در کره زمین خیلی نادر هستند با قیمت از 11,000 تا 22,500 دلار در هر اونس فروخته می‌شوند که چیزی حدود ده برابر قیمت طلا است.",مطابق آنچه در متن ذکر شد، چه چیز درباره سنگ‌هایی که معلوم شد منشأ مریخی دارند صحیح است؟,تمام آنها در طول بارش شهاب‌سنگ ماه جولای یافت شد,"24,000 مورد از آنها وجود دارد","ارزش آنها 11,000 دلار بیشتر از طلا است",34 مورد از آنها وجود دارد,4,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Michael_Schumacher_calls_off_Formula_1_comeback_due_to_injury,1,شوماخر که سال 2006 پس از هفت بار برد در مسابقات قهرمانی فرمول 1 کناره‌گیری کرد، قرار بود جای فلیپه ماسای مجروح حضور یابد. این راننده برزیلی پس از تصادفی که طی مسابقات Grand Prix مجارستان 2009 رخ داد، آسیب شدیدی به سرش وارد شد. ماسا برای حداقل باقی فصل 2009 در بین نخواهد بود.,شوماخر چه زمانی کناره‌گیری کرد؟,پس از تصادف فیلیپه ماسا,پس از بردن در هفتمین مسابقه قهرمانی,پس از جانشینی فیلیپه ماسا,پس از پایان فصل 2009,2,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Michael_Schumacher_calls_off_Formula_1_comeback_due_to_injury,2,شوماخر که سال 2006 پس از هفت بار برد در مسابقات قهرمانی فرمول 1 کناره‌گیری کرد، قرار بود جای فلیپه ماسای مجروح حضور یابد. این راننده برزیلی پس از تصادفی که طی مسابقات Grand Prix مجارستان 2009 رخ داد، آسیب شدیدی به سرش وارد شد. ماسا برای حداقل باقی فصل 2009 در بین نخواهد بود.,ماسا چه زمانی زخمی شد؟,در طول Grand Prix,پس از بردن در مسابقه قهرمانی فرمول 1,قبل از کناره‌گیری شوماخر,قبل از فصل 2009,1,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Microsoft_and_Yahoo_team_up_to_make_IM_clients_compatible,1,تابحال AOL توانسته است به‌خاطر کاربرد گسترده در ایالات متحده، بازار پیام‌رسان‌های فوری را با سرعت مورد نظر خود توسعه دهد و به جلو ببرد. با این ترتیبات صورت‌گرفته، این آزادی ممکن است پایان پذیرد. تعداد کاربران یاهو و خدمات مایکروسافت باهم، با تعداد مشتریان AOL رقابت خواهد کرد.,مطابق با متن، این ترتیبات چطور بر AOL تأثیر خواهد گذاشت؟,تعداد کاربران AOL احتمالاً افزایش خواهد یافت ,AOL تنها شرکتی خواهد بود که بازار IM را توسعه داده است,کاربران Yahoo و Microsoft با تعداد کاربران AOL رقابت خواهند کرد ,AOL دیگر در ایالات متحده استفاده نخواهد شد,3,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Microsoft_and_Yahoo_team_up_to_make_IM_clients_compatible,2,تابحال AOL توانسته است به‌خاطر کاربرد گسترده در ایالات متحده، بازار پیام‌رسان‌های فوری را با سرعت مورد نظر خود توسعه دهد و به جلو ببرد. با این ترتیبات صورت‌گرفته، این آزادی ممکن است پایان پذیرد. تعداد کاربران یاهو و خدمات مایکروسافت باهم، با تعداد مشتریان AOL رقابت خواهد کرد.,کدام‌یک از موارد زیر ممکن است پس از ترتیبات جدید خاتمه یابد؟,توسعه گسترده اینترنت در ایالات متحده,استفاده از بازار IM,آزادی AOL برای توسعه بازار با سرعت موردنظر خود,شریک شدن Yahoo و Microsoft,3,pes_Arab,2023-06-07
"https://en.wikinews.org/wiki/Militants_bomb_Gaziantep,_Turkey_police_headquarters",1,صبح دیروز یک خودروی بمب‌گذاری شده در مرکز پلیس شهر قاضی عنتب ترکیه منفجر شد و منجر به کشته شدن دو افسر پلیس و زخمی شدن بیش از بیست نفر دیگر شد. دفتر فرماندار گفت که نوزده نفر از افراد مجروح از افسران پلیس بودند. پلیس گفت این گمان وجود دارد که ستیزه‌جویان داعش (ISIL) مسئول این حمله باشند.,چند نفر از افرادی که در حمله کشته شدند افسران پلیس نبودند؟,19,2,0,20,3,pes_Arab,2023-06-07
"https://en.wikinews.org/wiki/Militants_bomb_Gaziantep,_Turkey_police_headquarters",2,صبح دیروز یک خودروی بمب‌گذاری شده در مرکز پلیس شهر قاضی عنتب ترکیه منفجر شد و منجر به کشته شدن دو افسر پلیس و زخمی شدن بیش از بیست نفر دیگر شد. دفتر فرماندار گفت که نوزده نفر از افراد مجروح از افسران پلیس بودند. پلیس گفت این گمان وجود دارد که ستیزه‌جویان داعش (ISIL) مسئول این حمله باشند.,چه‌کسی متهم مظنون در حمله را گزارش داد؟,پلیس,دفتر فرماندار,گزارشگرها,محلی‌های قاضی عنتب,1,pes_Arab,2023-06-07
